gene,normal_n,normal_mean,normal_sd,normal_sd_used
LRRN1,113,9.396247787610617,1.7763892547251845,1.7763892547251845
WNT4,113,7.622081415929205,1.3941940896310896,1.3941940896310896
RP4-534P7.2,113,0.0,0.0,1e-08
LAMA5-AS1,113,1.7801637168141589,0.8951894053437146,0.8951894053437146
NMTRS-TGA3-1,113,0.0,0.0,1e-08
RP11-610P16.1,113,0.7995274336283188,0.8223831255703264,0.8223831255703264
RP11-290L7.3,113,1.8563274336283195,1.1087633429900783,1.1087633429900783
RP13-820C6.4,113,0.022636283185840708,0.14336350966657835,0.14336350966657835
RP13-820C6.2,113,0.0,0.0,1e-08
RP11-290L7.5,113,0.3161035398230089,0.6413368480493922,0.6413368480493922
RNU6-1278P,113,0.00558141592920354,0.05933126516895347,0.05933126516895347
RBMY2JP,113,0.0,0.0,1e-08
HOXA11-AS,113,2.503653097345135,1.1577267855641253,1.1577267855641253
RNF175,113,5.353084070796465,0.8601425317484112,0.8601425317484112
RP11-22B23.1,113,6.387727433628321,0.9106249070249769,0.9106249070249769
RNF170,113,9.92142654867257,0.300304953047047,0.300304953047047
RN7SL153P,113,0.12604955752212388,0.31608159862037144,0.31608159862037144
ASAP1-IT2,113,2.2319371681415925,0.9097786370472892,0.9097786370472892
RP11-556O5.6,113,0.15719734513274333,0.47091076828770584,0.47091076828770584
AC011901.2,113,0.0,0.0,1e-08
RP1-34B20.19,113,0.012215044247787611,0.09229472707933978,0.09229472707933978
RP11-1166P10.1,113,3.7799150442477893,0.7542805712850347,0.7542805712850347
RP11-1166P10.6,113,0.016762831858407077,0.0904193190034731,0.0904193190034731
RP11-1166P10.7,113,0.007021238938053097,0.07463679369755459,0.07463679369755459
RP11-25L5.2,113,0.0,0.0,1e-08
RP11-1166P10.8,113,0.34453805309734503,0.6109548953597416,0.6109548953597416
CTD-2545G14.2,113,0.010726548672566371,0.080334501591892,0.080334501591892
CTD-2545G14.4,113,0.15450884955752212,0.36695407983384026,0.36695407983384026
CTD-2545G14.7,113,0.22943097345132746,1.0020871698146223,1.0020871698146223
FTH1P4,113,0.8899442477876105,0.6849706935777373,0.6849706935777373
PCNA,113,10.727144247787606,0.384088547021678,0.384088547021678
AC092289.1,113,0.0,0.0,1e-08
AC092289.2,113,0.0,0.0,1e-08
ZBTB7A,113,10.697119469026553,0.23229276319304135,0.23229276319304135
ZBTB7C,113,9.825803539823008,0.6717954554147633,0.6717954554147633
ZBTB7B,113,11.257467256637174,0.4739595572037007,0.4739595572037007
AC006037.2,113,0.005702654867256637,0.060620052758639006,0.060620052758639006
RP1-159G19.1,113,0.006952212389380531,0.0739030314202154,0.0739030314202154
PCNP,113,12.201674336283189,0.38349717026772207,0.38349717026772207
PCNT,113,10.514571681415932,0.46638111283067984,0.46638111283067984
RN7SL124P,113,0.3892088495575222,0.6164659461625832,0.6164659461625832
RP11-313I2.8,113,0.0,0.0,1e-08
RP11-313I2.7,113,0.01731858407079646,0.1329892299268955,0.1329892299268955
PCNX,113,12.027974336283181,0.5607147197325738,0.5607147197325738
RP11-313I2.5,113,0.02572743362831859,0.16102919391913934,0.16102919391913934
UTY,113,0.28320530973451324,1.1328618830391388,1.1328618830391388
RP11-313I2.3,113,0.0,0.0,1e-08
CYP17A1-AS1,113,3.26329292035398,0.9630689677051036,0.9630689677051036
PCAT1,113,2.753068141592921,1.4436194643688312,1.4436194643688312
PCAT2,113,0.018546902654867255,0.11324241938583132,0.11324241938583132
PACRG,113,5.876652212389382,0.9682795039119408,0.9682795039119408
RP11-506M13.3,113,6.3386132743362875,0.48065632370608347,0.48065632370608347
PCAT7,113,2.243308849557523,1.3794231582024683,1.3794231582024683
PCAT6,113,5.762183185840709,0.5144046699310794,0.5144046699310794
RP11-514A9.1,113,0.006156637168141593,0.06544595081344685,0.06544595081344685
DNPH1,113,8.461030973451328,0.6221866991391339,0.6221866991391339
RNU6-675P,113,0.0,0.0,1e-08
MIR409,113,0.0,0.0,1e-08
RNU4-92P,113,0.00687787610619469,0.07311282589077318,0.07311282589077318
RP11-43A1.1,113,0.0,0.0,1e-08
UFD1L,113,10.505982300884957,0.2101207629937776,0.2101207629937776
ILF3,113,12.85859734513275,0.3024042157858115,0.3024042157858115
ILF2,113,12.301353982300883,0.29518852149195585,0.29518852149195585
GOLGA2P10,113,6.388201769911507,1.3599461120483454,1.3599461120483454
GOLGA2P11,113,0.3460690265486726,0.6133259525907618,0.6133259525907618
BOK,113,11.559982300884958,1.180721957051073,1.180721957051073
RP11-22B10.3,113,0.2917814159292036,0.5167708091650689,0.5167708091650689
BOC,113,11.504364601769904,0.4642879496221595,0.4642879496221595
DENND2C,113,7.76237610619469,0.5421506741136136,0.5421506741136136
DENND2A,113,9.317213274336286,0.8843462439549448,0.8843462439549448
MIR1-1,113,0.0,0.0,1e-08
DENND2D,113,9.98505132743363,0.6258917655341062,0.6258917655341062
RP11-298I3.1,113,2.970246017699114,0.7792729881154108,0.7792729881154108
GAGE1,113,0.013173451327433628,0.09882933794615262,0.09882933794615262
PPT1,113,12.694395575221236,0.43166670744861974,0.43166670744861974
RABAC1,113,10.531549557522126,0.5391673140335232,0.5391673140335232
RP11-242D8.1,113,5.549795575221239,0.6385643661467412,0.6385643661467412
INPP4B,113,11.00175840707964,0.9526118402399253,0.9526118402399253
INPP4A,113,10.110243362831861,0.3761128408935528,0.3761128408935528
RP11-242D8.2,113,0.0,0.0,1e-08
RNU6-119P,113,0.0,0.0,1e-08
AL121748.1,113,0.0,0.0,1e-08
AC066615.1,113,0.5341017699115044,1.113216096816393,1.113216096816393
CTD-2001E22.1,113,0.0,0.0,1e-08
RP11-298I3.5,113,7.3429539823008865,1.0426196939710668,1.0426196939710668
IGBP1-AS1,113,0.8714407079646018,0.8017000784757761,0.8017000784757761
RP11-121A14.3,113,0.13063539823008852,0.3091446011983117,0.3091446011983117
IGBP1-AS2,113,0.15467256637168142,0.31943347319003335,0.31943347319003335
RP11-298I3.6,113,3.712361946902653,1.45291857230041,1.45291857230041
RP11-796A5.4,113,0.1365504424778761,0.31902002711537614,0.31902002711537614
SAFB,113,11.542876991150443,0.4861277224162189,0.4861277224162189
CTC-448D22.1,113,0.221658407079646,0.4567871915278147,0.4567871915278147
RP11-15D14.1,113,0.0,0.0,1e-08
CTA-415G2.2,113,0.0,0.0,1e-08
RP11-15D14.2,113,0.0,0.0,1e-08
MRPL3P1,113,0.4550637168141591,0.5265086166473623,0.5265086166473623
RP11-21G15.1,113,1.2014292035398233,0.9546505715145778,0.9546505715145778
RP11-436F21.1,113,0.0,0.0,1e-08
TRNP1,113,8.675910619469025,1.115958331704417,1.115958331704417
AC092107.1,113,0.0,0.0,1e-08
RP11-1086I4.2,113,0.09006017699115043,0.2989099349361607,0.2989099349361607
AC000095.11,113,0.21431681415929207,0.40145085691567683,0.40145085691567683
RNA5SP193,113,0.0,0.0,1e-08
UBOX5-AS1,113,1.1557769911504427,0.8108874250307553,0.8108874250307553
IGHV5-78,113,0.315,0.5703658604978288,0.5703658604978288
RNU7-163P,113,0.0,0.0,1e-08
RP11-598D12.1,113,0.06560973451327434,0.22758039433689367,0.22758039433689367
OR7E157P,113,1.206821238938053,1.1780166983908746,1.1780166983908746
RP11-49I11.2,113,0.9571628318584071,0.8696649697887245,0.8696649697887245
RNU6-659P,113,0.0,0.0,1e-08
RP11-378I13.1,113,0.062220353982300886,0.23292037310423586,0.23292037310423586
PPP1R26,113,9.842220353982302,0.4884542061002407,0.4884542061002407
PPP1R27,113,0.7295654867256635,1.4276910435566128,1.4276910435566128
RP11-292K15.2,113,0.008893805309734512,0.09454244727255151,0.09454244727255151
PPP1R21,113,10.09453982300885,0.286532291729117,0.286532291729117
RP11-292K15.1,113,0.0,0.0,1e-08
AC073427.1,113,0.0,0.0,1e-08
NGLY1,113,10.229484070796461,0.25822850331163366,0.25822850331163366
RNU6-547P,113,0.0,0.0,1e-08
RP11-715H19.2,113,0.6157814159292037,0.8084411786788768,0.8084411786788768
RNU4-43P,113,0.0,0.0,1e-08
RNA5SP69,113,0.0,0.0,1e-08
RNA5SP68,113,0.0,0.0,1e-08
AC117401.1,113,0.0,0.0,1e-08
RNA5SP65,113,0.0,0.0,1e-08
RNA5SP64,113,0.0,0.0,1e-08
RNA5SP67,113,0.0,0.0,1e-08
RNA5SP66,113,0.0,0.0,1e-08
RNA5SP61,113,0.0,0.0,1e-08
RNA5SP60,113,0.0,0.0,1e-08
RNA5SP63,113,0.0,0.0,1e-08
RNA5SP62,113,0.0,0.0,1e-08
CYP4F27P,113,0.17403982300884957,0.44755639160649413,0.44755639160649413
RN7SL55P,113,0.04948141592920354,0.20326816187905947,0.20326816187905947
RP11-74E22.3,113,2.560797345132743,0.853949335070816,0.853949335070816
RP5-1198O20.5,113,0.11863362831858408,0.29871845219280935,0.29871845219280935
RP5-1198O20.4,113,3.3259876106194675,1.4866920434266102,1.4866920434266102
FAS-AS1,113,0.051268141592920355,0.23686541924291657,0.23686541924291657
AIFM1P1,113,0.04856371681415929,0.212605194576854,0.212605194576854
LMX1A,113,4.630830973451326,1.6954681418985125,1.6954681418985125
ZCCHC24,113,11.812090265486733,0.8239704914060726,0.8239704914060726
LMX1B,113,9.868014159292033,1.9641829697224555,1.9641829697224555
RP11-61D1.2,113,0.0,0.0,1e-08
OR6V1,113,0.07876902654867257,0.2946552001552123,0.2946552001552123
RP11-785H5.2,113,0.19325132743362833,0.4018017790694819,0.4018017790694819
RP11-182J1.1,113,3.0126778761061956,1.1829780769263247,1.1829780769263247
RP11-182J1.3,113,6.707938938053095,0.6642455653964596,0.6642455653964596
RP11-182J1.5,113,1.0464398230088494,0.7734769562709101,0.7734769562709101
RP11-521C22.2,113,5.163292035398231,0.5115971984072446,0.5115971984072446
RP11-514D23.1,113,0.05476106194690265,0.2020676921734169,0.2020676921734169
RP4-794H19.1,113,4.706717699115045,0.4972893298081985,0.4972893298081985
ETV3L,113,3.8908433628318586,2.039002091135869,2.039002091135869
AC097103.1,113,0.0,0.0,1e-08
KCP,113,4.539296460176994,1.1664422198758009,1.1664422198758009
LL22NC01-116C6.1,113,0.0,0.0,1e-08
RNU6-702P,113,0.0,0.0,1e-08
SIGLEC27P,113,0.0,0.0,1e-08
RP11-621H8.1,113,0.015946902654867257,0.12168896245786139,0.12168896245786139
CTC-472C24.1,113,0.023755752212389382,0.12918467880882026,0.12918467880882026
ZNF197-AS1,113,1.9849309734513283,0.798773940405773,0.798773940405773
CDR1-AS,113,6.466266371681416,2.230032358253808,2.230032358253808
RP11-451O13.1,113,0.02200796460176991,0.11707320980418998,0.11707320980418998
RP11-229P13.23,113,1.8326486725663715,1.6569806557149063,1.6569806557149063
CTC-573N18.1,113,0.5154380530973451,0.6854908820273281,0.6854908820273281
CNR1,113,7.522573451327433,1.1399604050938488,1.1399604050938488
GBX2,113,0.257124778761062,0.48346847742768634,0.48346847742768634
GBX1,113,0.2547716814159292,0.5694091800888611,0.5694091800888611
CNR2,113,2.4299548672566376,1.4090498039453467,1.4090498039453467
RP11-734K2.4,113,6.491088495575221,0.7120266344526993,0.7120266344526993
GNL3L,113,8.244676106194689,0.694171316374827,0.694171316374827
GPR158-AS1,113,0.08132566371681416,0.259522229910341,0.259522229910341
JARID2-AS1,113,0.7783929203539823,0.6666492281119721,0.6666492281119721
RP11-344F13.1,113,0.4212955752212389,0.6135616345203199,0.6135616345203199
AC011509.1,113,0.0,0.0,1e-08
PIGCP1,113,6.107392920353983,0.8006451012550547,0.8006451012550547
RP11-597M12.1,113,0.23281946902654868,0.54527009278142,0.54527009278142
PIGCP2,113,0.05646637168141593,0.24295533893327403,0.24295533893327403
AC021654.1,113,0.0,0.0,1e-08
RP11-63K6.1,113,0.3530318584070795,0.5462992067188951,0.5462992067188951
RP11-63K6.7,113,0.019863716814159292,0.1211123239437752,0.1211123239437752
RP11-63K6.4,113,0.0,0.0,1e-08
RP11-63K6.5,113,0.018251327433628322,0.11304867007735166,0.11304867007735166
RAB9AP2,113,0.0,0.0,1e-08
OTULIN,113,9.659704424778765,0.33547169680204997,0.33547169680204997
RAB9AP1,113,0.0,0.0,1e-08
RP11-424I3.1,113,0.0,0.0,1e-08
RAB9AP4,113,0.0,0.0,1e-08
RAB9AP5,113,0.0,0.0,1e-08
CH17-333M13.2,113,0.0,0.0,1e-08
RP11-74E22.6,113,0.43291769911504424,0.6148996811661477,0.6148996811661477
TGS1,113,9.963590265486726,0.3400731512600849,0.3400731512600849
ANKS1B,113,7.629301769911508,0.8689871643370537,0.8689871643370537
ANKS1A,113,11.126016814159293,0.31642398966041896,0.31642398966041896
RNA5SP325,113,0.0,0.0,1e-08
RNA5SP324,113,0.0,0.0,1e-08
RNA5SP327,113,0.0,0.0,1e-08
RNA5SP326,113,0.0,0.0,1e-08
RNA5SP321,113,0.0,0.0,1e-08
RNA5SP320,113,0.0,0.0,1e-08
RNA5SP323,113,0.0,0.0,1e-08
RNA5SP322,113,0.0,0.0,1e-08
OR2A15P,113,0.11526548672566372,0.2959504017839064,0.2959504017839064
RNA5SP329,113,0.0,0.0,1e-08
RNA5SP328,113,0.0,0.0,1e-08
RNU6-313P,113,0.0,0.0,1e-08
RP11-762H8.3,113,0.006930973451327434,0.07367725841180331,0.07367725841180331
RP11-151M7.1,113,0.0,0.0,1e-08
RP11-822E23.6,113,0.5794008849557523,1.0735892654927919,1.0735892654927919
CDIPT-AS1,113,1.438383185840708,0.9884334195099059,0.9884334195099059
RP11-762H8.1,113,1.5693247787610614,0.9404639226135545,0.9404639226135545
CTD-2028E8.1,113,0.023224778761061944,0.14910510287028925,0.14910510287028925
MIR1972-2,113,0.0,0.0,1e-08
MIR1972-1,113,0.0,0.0,1e-08
CTD-2028E8.2,113,0.2737672566371682,0.4627224747626189,0.4627224747626189
RP3-391O22.1,113,0.012229203539823008,0.09157302480360366,0.09157302480360366
RP11-67H24.2,113,0.07774690265486725,0.26133750143349,0.26133750143349
RP3-391O22.3,113,0.3957230088495574,0.5481257119247452,0.5481257119247452
RP11-61K20.1,113,0.0,0.0,1e-08
RP11-433J22.3,113,0.025213274336283186,0.13418342956061036,0.13418342956061036
RP11-100G15.10,113,0.046134513274336285,0.16629698464424994,0.16629698464424994
ADAM10,113,12.097500000000004,0.4724212689508622,0.4724212689508622
ADAM11,113,4.728390265486728,0.9954105913394843,0.9954105913394843
ADAM12,113,10.109782300884957,1.3145866942985547,1.3145866942985547
CTD-2293H3.2,113,0.6912849557522125,0.69420877973484,0.69420877973484
ADAM15,113,12.219767256637171,0.42382682540886524,0.42382682540886524
CTB-91J4.1,113,0.2461902654867257,0.4718391786714974,0.4718391786714974
ADAM17,113,10.633946902654872,0.48287793915210603,0.48287793915210603
ADAM18,113,0.03273185840707965,0.19551148681338332,0.19551148681338332
ADAM19,113,7.8658796460177,0.784437011852551,0.784437011852551
AL355149.1,113,0.0,0.0,1e-08
MEPE,113,0.7452646017699114,1.245340032159917,1.245340032159917
AC002530.1,113,0.0,0.0,1e-08
HAGH,113,9.670798230088495,0.6707307475515977,0.6707307475515977
RNU6-716P,113,0.0,0.0,1e-08
TRBV20-1,113,3.600882300884955,1.044806652929322,1.044806652929322
GLYAT,113,8.345865486725668,2.5254047022128776,2.5254047022128776
RP11-129H15.4,113,0.02254601769911504,0.1402536407952432,0.1402536407952432
RP11-129H15.1,113,0.0,0.0,1e-08
RP11-321E2.12,113,0.0,0.0,1e-08
OPALIN,113,0.03610973451327434,0.1758198616302461,0.1758198616302461
RP11-321E2.10,113,0.0,0.0,1e-08
RP11-321E2.11,113,0.0,0.0,1e-08
SNORA76C,113,0.1341247787610619,0.29713143662448604,0.29713143662448604
RP1-190J20.2,113,0.0377070796460177,0.1831045543032012,0.1831045543032012
U2AF1L4,113,8.0929407079646,0.3654027769455157,0.3654027769455157
AC002398.9,113,5.55815132743363,1.3290764222837388,1.3290764222837388
AC021887.1,113,0.0,0.0,1e-08
NDEL1,113,10.908218584070799,0.2308597682533214,0.2308597682533214
SULT1D1P,113,0.0,0.0,1e-08
MIR7850,113,0.0,0.0,1e-08
MIR7853,113,0.012284955752212388,0.09268611317355603,0.09268611317355603
MIR7852,113,0.0,0.0,1e-08
SHANK3,113,10.861496460176992,0.7800691396702789,0.7800691396702789
SHANK2,113,10.292846017699118,1.485688803397951,1.485688803397951
SHANK1,113,3.6419672566371677,1.1717882167441531,1.1717882167441531
MIR7856,113,0.0,0.0,1e-08
ADAM1A,113,1.520446017699115,1.9909941334147712,1.9909941334147712
AC110056.1,113,0.0,0.0,1e-08
RP11-415J8.7,113,1.3637769911504427,0.9135964449839408,0.9135964449839408
RNU2-6P,113,0.029463716814159293,0.16522550934899055,0.16522550934899055
RP11-707M3.3,113,3.2532707964601775,0.9718650875177929,0.9718650875177929
RP11-46E17.6,113,0.2428823008849558,0.4810991162784904,0.4810991162784904
PLAC8L1,113,1.4559530973451318,0.8175653941811887,0.8175653941811887
RNU6-226P,113,0.0,0.0,1e-08
CNTN4-AS1,113,0.6657230088495576,0.7532925315156752,0.7532925315156752
RP4-621N11.2,113,0.4668513274336282,0.5967118929892626,0.5967118929892626
PCSK9,113,3.3520345132743357,1.4796669507485405,1.4796669507485405
RP11-527H14.4,113,1.1815548672566372,1.1831245412036806,1.1831245412036806
PCSK2,113,2.922653097345133,1.4691480287465197,1.4691480287465197
RNU5F-6P,113,0.0,0.0,1e-08
PCSK6,113,9.984864601769909,0.7722023657926577,0.7722023657926577
PCSK7,113,11.512853097345134,0.44398995706764355,0.44398995706764355
PCSK4,113,5.653635398230091,1.060570948738087,1.060570948738087
PCSK5,113,9.789350442477875,0.9987943741370585,0.9987943741370585
RP11-145O15.2,113,0.011180530973451328,0.11885067451158368,0.11885067451158368
CASC23,113,0.028184070796460174,0.15001199747637545,0.15001199747637545
AF238380.8,113,0.0593566371681416,0.2335976091778133,0.2335976091778133
RP11-16C18.3,113,0.25269380530973445,0.4227366449025043,0.4227366449025043
RP11-961A15.3,113,1.6363451327433625,0.7823646887791011,0.7823646887791011
RP11-638I2.2,113,0.7904442477876105,0.7208359291646418,0.7208359291646418
RP11-961A15.1,113,0.4028433628318584,1.1248169497011586,1.1248169497011586
RP11-323J4.1,113,0.4790787610619469,0.5613248103898183,0.5613248103898183
RP11-638I2.6,113,5.807875221238937,1.229516248406184,1.229516248406184
SRSF9P1,113,2.0420584070796473,0.7763180137820067,0.7763180137820067
RP11-466C23.5,113,0.6272601769911502,0.7109665744026407,0.7109665744026407
RP11-638I2.9,113,0.7886247787610623,0.7054098578803791,0.7054098578803791
RP11-638I2.8,113,0.015186725663716816,0.14819189387920123,0.14819189387920123
SP140L,113,9.156015044247786,0.2973514891088007,0.2973514891088007
AC011155.1,113,0.0,0.0,1e-08
RP11-204E4.3,113,0.0,0.0,1e-08
OFD1P8Y,113,0.0,0.0,1e-08
RNU2-38P,113,0.0,0.0,1e-08
RP11-191L17.1,113,2.130241592920355,0.6788050189126561,0.6788050189126561
RN7SL477P,113,0.3669601769911505,0.5701590216052234,0.5701590216052234
RP11-7G12.2,113,0.02478230088495575,0.13089912775962295,0.13089912775962295
RP11-77M5.1,113,0.07783185840707965,0.24651995690927578,0.24651995690927578
RP11-631M21.7,113,0.6008345132743365,0.6765493076437211,0.6765493076437211
MIR5787,113,0.0,0.0,1e-08
IFNAR2,113,10.005716814159289,0.3872209928503948,0.3872209928503948
AC055873.1,113,0.0,0.0,1e-08
TC2N,113,11.917928318584076,1.066184440328239,1.066184440328239
RP11-759F5.1,113,0.018013274336283185,0.11148921272644079,0.11148921272644079
AC055876.2,113,0.0,0.0,1e-08
RP11-370P15.2,113,0.0,0.0,1e-08
RP11-370P15.1,113,0.0,0.0,1e-08
RP11-10C24.2,113,4.295370796460176,0.7675576156458661,0.7675576156458661
RP4-758J18.2,113,8.76086283185841,0.6055418490307859,0.6055418490307859
OSTCP4,113,0.01118141592920354,0.08367076480881198,0.08367076480881198
PLTP,113,12.277135398230088,0.8968560504140834,0.8968560504140834
RP5-892G5.2,113,0.02527699115044248,0.16144458580978976,0.16144458580978976
RP4-758J18.7,113,1.66376371681416,0.7643859157685648,0.7643859157685648
RP6-91H8.1,113,0.15893716814159292,0.37613017341898364,0.37613017341898364
FKBP9P1,113,5.640909734513272,0.9090896134874833,0.9090896134874833
AL121923.1,113,0.0,0.0,1e-08
DPYSL4,113,5.515999115044246,1.5225714486223378,1.5225714486223378
RP11-378I6.3,113,0.0,0.0,1e-08
MIR6812,113,0.0,0.0,1e-08
MIR6813,113,0.0,0.0,1e-08
MIR6810,113,0.0,0.0,1e-08
MIR6811,113,0.0,0.0,1e-08
MIR6816,113,0.0,0.0,1e-08
SETBP1,113,10.684320353982306,0.5988889657046043,0.5988889657046043
MIR6814,113,0.0,0.0,1e-08
RNU6-1006P,113,0.0,0.0,1e-08
AC068058.1,113,0.0,0.0,1e-08
SAMSN1,113,7.355430973451324,0.8236510471760614,0.8236510471760614
MIR6818,113,0.0,0.0,1e-08
MIR6819,113,0.0,0.0,1e-08
RP3-507I15.1,113,0.22043451327433633,0.40713708812922134,0.40713708812922134
RP3-507I15.2,113,0.42621415929203527,0.625604852303989,0.625604852303989
RP1-163M9.8,113,1.6675380530973458,1.1361736491178391,1.1361736491178391
FAM151B,113,5.407849557522124,0.48647701423527373,0.48647701423527373
FAM151A,113,2.2241017699115035,1.4996287934127412,1.4996287934127412
AC105399.2,113,0.0,0.0,1e-08
CLK2P1,113,0.3574654867256637,0.48852686626843317,0.48852686626843317
RP11-611O2.2,113,0.38571415929203534,0.7648582781735329,0.7648582781735329
CACFD1,113,9.173484070796457,0.8572434988678175,0.8572434988678175
RP11-611O2.1,113,0.12686902654867258,0.36405421522263054,0.36405421522263054
RP11-611O2.6,113,0.07501238938053095,0.23648069240605463,0.23648069240605463
ADGRA1-AS1,113,0.03001327433628319,0.18971533068579016,0.18971533068579016
RP11-611O2.5,113,6.114197345132745,0.9005315900761236,0.9005315900761236
RP11-326A19.2,113,0.007053982300884956,0.07498486041885655,0.07498486041885655
SNORD91A,113,0.080270796460177,0.2705731679764723,0.2705731679764723
PAXIP1,113,9.474303539823007,0.4168396094271246,0.4168396094271246
LDLRAD4-AS1,113,3.6616902654867274,0.8486936386677513,0.8486936386677513
RP13-612N21.1,113,0.0,0.0,1e-08
CCNHP1,113,0.01420442477876106,0.10968076598326203,0.10968076598326203
VPRBP,113,10.839755752212383,0.35237341849289183,0.35237341849289183
RPL13AP7,113,4.505650442477877,0.7595094751741197,0.7595094751741197
RPL13AP6,113,1.1974522123893812,0.7358719105709791,0.7358719105709791
RPL13AP5,113,11.208475221238938,0.6628003663476137,0.6628003663476137
RPL13AP3,113,2.388140707964601,0.8051083461512193,0.8051083461512193
RPL13AP2,113,0.17835486725663718,0.3467053179552049,0.3467053179552049
AC007216.1,113,0.0,0.0,1e-08
SMAD5-AS1_1,113,1.1194442477876105,0.84940658486823,0.84940658486823
RP11-359I18.1,113,0.27152300884955755,0.5077858839414028,0.5077858839414028
USE1,113,9.03623539823009,0.48925041424910437,0.48925041424910437
RP4-683M8.2,113,0.25717256637168145,0.4558315766752538,0.4558315766752538
CNRIP1,113,9.676546902654863,0.9730177584334871,0.9730177584334871
RP11-728C8.1,113,0.023987610619469024,0.15659089791369882,0.15659089791369882
RP11-562A8.4,113,2.429376991150443,0.9534094383550215,0.9534094383550215
RP11-845C23.3,113,0.024146017699115042,0.25667568893846454,0.25667568893846454
RP11-845C23.2,113,1.5887893805309732,1.222342218225996,1.222342218225996
RP11-562A8.1,113,0.43893539823008854,0.5849824496635337,0.5849824496635337
AL022578.1,113,0.06187964601769912,0.23543164694999663,0.23543164694999663
RP11-10F11.3,113,0.012300884955752212,0.13076020070532002,0.13076020070532002
CYP1B1-AS1,113,5.521205309734514,0.5810407643126113,0.5810407643126113
HNRNPA1P57,113,0.4153911504424779,0.9345987700571913,0.9345987700571913
DTX3,113,9.733322123893803,0.831229064047256,0.831229064047256
CDC34,113,9.701474336283185,0.5467340790318258,0.5467340790318258
RP11-28A22.2,113,0.0,0.0,1e-08
CDC37,113,11.97646194690265,0.509601882481137,0.509601882481137
XX-FW80269A6.1,113,0.046780530973451334,0.1846991960199877,0.1846991960199877
AC120120.1,113,0.0,0.0,1e-08
OR2T34,113,0.010694690265486724,0.06613294219209942,0.06613294219209942
OR2T35,113,0.014154867256637168,0.1059216969807266,0.1059216969807266
OR2T33,113,0.49489469026548677,0.7214325947180061,0.7214325947180061
RP11-567P17.2,113,0.014023893805309735,0.1066368799062101,0.1066368799062101
AC010900.1,113,0.0,0.0,1e-08
RP11-449H15.2,113,0.039274336283185836,0.16808124671184269,0.16808124671184269
RP11-165M1.1,113,0.9047477876106196,0.7801630394046475,0.7801630394046475
RP11-879F14.3,113,0.5237053097345132,0.6236066144729481,0.6236066144729481
RP11-165M1.3,113,0.19721415929203542,0.4573355789374037,0.4573355789374037
RP11-165M1.2,113,0.018450442477876108,0.14236461998026015,0.14236461998026015
RP11-879F14.2,113,3.1016168141592924,1.2252406952238475,1.2252406952238475
RP11-114H23.1,113,1.13812389380531,1.230487048335096,1.230487048335096
RP11-114H23.3,113,0.4061929203539822,0.5889667033271088,0.5889667033271088
RP11-114H23.2,113,0.6153380530973452,0.8744272290965449,0.8744272290965449
KRT89P,113,0.7299884955752214,0.8032108704790742,0.8032108704790742
PROSER2-AS1,113,4.793397345132743,1.011549439020246,1.011549439020246
HNRNPA1P59,113,2.139516814159293,1.1676650138740452,1.1676650138740452
VN1R38P,113,0.006363716814159291,0.0676472376454645,0.0676472376454645
RNU6-1133P,113,0.0,0.0,1e-08
CTD-3088G3.4,113,0.270053982300885,0.4918011542925291,0.4918011542925291
CTD-3088G3.6,113,0.15593185840707968,0.3778495785044358,0.3778495785044358
SPIN2A,113,4.8602513274336285,0.7315302408204525,0.7315302408204525
SPIN2B,113,7.66681327433628,0.2621891252731593,0.2621891252731593
PGLS,113,10.1956221238938,0.47817462678669137,0.47817462678669137
RP11-56A10.1,113,1.0577858407079646,1.1649252731143664,1.1649252731143664
LINC01198,113,4.808223008849559,2.379198421212821,2.379198421212821
IRAK4,113,9.694537168141595,0.3850463884842529,0.3850463884842529
LINC01194,113,0.07955221238938052,0.5020301138337763,0.5020301138337763
LINC01195,113,0.0,0.0,1e-08
LINC01197,113,6.408515929203539,0.8446201521104845,0.8446201521104845
RN7SL580P,113,0.008893805309734512,0.09454244727255151,0.09454244727255151
LINC01191,113,0.5771415929203538,0.6386794804133067,0.6386794804133067
LINC01192,113,0.10418672566371683,0.30474938137298774,0.30474938137298774
LINC01193,113,0.13411504424778758,0.406601744036831,0.406601744036831
WDR7,113,10.257013274336286,0.43735667213557455,0.43735667213557455
CDC42-IT1,113,0.3869690265486726,0.5444351481581041,0.5444351481581041
RN7SL100P,113,0.04286991150442478,0.18353024414294955,0.18353024414294955
AC026403.1,113,0.0,0.0,1e-08
RP11-420K14.8,113,0.01819734513274336,0.14148150084790048,0.14148150084790048
RNU6-866P,113,0.0,0.0,1e-08
RP11-228O6.2,113,0.0,0.0,1e-08
MRPL42P6,113,0.07289380530973451,0.22903331139626895,0.22903331139626895
RP11-80H5.2,113,0.2917805309734513,0.5130897630772958,0.5130897630772958
CCNA2,113,6.77499380530973,0.9068719699450399,0.9068719699450399
DIAPH2,113,10.438970796460175,0.7668837254342844,0.7668837254342844
RP11-80H5.7,113,1.1889646017699114,0.7696221520655855,0.7696221520655855
VPS25,113,10.38662743362831,0.27711192628088904,0.27711192628088904
DYNC1I1,113,7.085946017699114,0.5773425628063028,0.5773425628063028
RP5-906A24.1,113,0.6273026548672568,0.907662602361159,0.907662602361159
VPS28,113,11.27003097345132,0.41228096870590525,0.41228096870590525
VPS29,113,10.931908849557523,0.35681227621355793,0.35681227621355793
