sample,tumor_expression,normal_mean,normal_sd_used,z_score,two_sided_gaussian_p,DEG_label,abs_z_ge_threshold,MPL_GISTIC,cis_SCNA_event,DEG_if_cis_SCNA_excluded
TCGA-BH-A0EI-01,3.031,3.06646460176991,0.673992692165813,-0.05261867403331608,0.9580357378544554,0,0,0,0,0
TCGA-BH-A1F6-01,2.9536,3.06646460176991,0.673992692165813,-0.1674567144151526,0.8670107034465544,0,0,1,0,0
TCGA-BH-A5IZ-01,2.8123,3.06646460176991,0.673992692165813,-0.3771029044145505,0.7060971328651195,0,0,1,0,0
TCGA-D8-A13Z-01,1.9141,3.06646460176991,0.673992692165813,-1.709758303264229,0.08731057642644546,0,0,1,0,0
TCGA-D8-A143-01,2.3895,3.06646460176991,0.673992692165813,-1.0044094092393603,0.315181316561125,0,0,1,0,0
TCGA-D8-A1JU-01,1.3732,3.06646460176991,0.673992692165813,-2.5122892598861295,0.011995072378569218,0,0,0,0,0
TCGA-E2-A153-01,1.7864,3.06646460176991,0.673992692165813,-1.8992262329381366,0.05753473701275768,0,0,0,0,0
TCGA-E2-A15J-01,1.1136,3.06646460176991,0.673992692165813,-2.897456640805052,0.0037620173636226215,1,1,0,0,1
TCGA-E2-A1II-01,1.3766,3.06646460176991,0.673992692165813,-2.5072446948047564,0.01216764460397104,0,0,1,0,0
TCGA-E9-A1R2-01,1.9732,3.06646460176991,0.673992692165813,-1.622071892585075,0.10478795561721355,0,0,0,0,0
TCGA-E9-A248-01,1.1174,3.06646460176991,0.673992692165813,-2.891818597478812,0.0038301902758009583,1,1,0,0,1
TCGA-OL-A5RX-01,2.318,3.06646460176991,0.673992692165813,-1.1104936455094023,0.26678636485500945,0,0,0,0,0
TCGA-S3-AA15-01,1.9588,3.06646460176991,0.673992692165813,-1.6434371094003002,0.10029252744859514,0,0,0,0,0
TCGA-3C-AALI-01,1.5376,3.06646460176991,0.673992692165813,-2.2683697012456405,0.02330668287377765,0,0,-1,0,0
TCGA-4H-AAAK-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,0,0,1
TCGA-A1-A0SN-01,1.664,3.06646460176991,0.673992692165813,-2.0808305758675516,0.03744941644042907,0,0,-1,0,0
TCGA-A2-A04W-01,2.7998,3.06646460176991,0.673992692165813,-0.3956490995666561,0.6923639102907171,0,0,2,1,0
TCGA-A2-A0T6-01,2.3735,3.06646460176991,0.673992692165813,-1.028148539034055,0.3038799610649528,0,0,0,0,0
TCGA-A2-A1G6-01,2.7003,3.06646460176991,0.673992692165813,-0.5432768129774141,0.5869392264290645,0,0,0,0,0
TCGA-A2-A25C-01,1.4031,3.06646460176991,0.673992692165813,-2.4679267610822935,0.013589812138751545,0,0,-1,0,0
TCGA-A7-A26G-01,2.6273,3.06646460176991,0.673992692165813,-0.6515865926657091,0.5146678991625315,0,0,0,0,0
TCGA-AC-A23E-01,2.0343,3.06646460176991,0.673992692165813,-1.5314180906815844,0.1256660958465675,0,0,-1,0,0
TCGA-AR-A0TW-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,0,0,1
TCGA-AR-A1AR-01,0.9466,3.06646460176991,0.673992692165813,-3.1452338080371787,0.0016595414215162328,1,1,0,0,1
TCGA-AR-A252-01,0.6137,3.06646460176991,0.673992692165813,-3.639156077328047,0.00027353298476899546,1,1,-1,0,1
TCGA-AR-A254-01,1.8357,3.06646460176991,0.673992692165813,-1.826080039258233,0.06783820641657283,0,0,-1,0,0
TCGA-B6-A0WZ-01,1.4381,3.06646460176991,0.673992692165813,-2.4159974146563985,0.015692172765857253,0,0,0,0,0
TCGA-BH-A18F-01,2.0437,3.06646460176991,0.673992692165813,-1.5174713519272014,0.12914772113936912,0,0,-1,0,0
TCGA-BH-A18L-01,0.5694,3.06646460176991,0.673992692165813,-3.7048837929471086,0.0002114876676549823,1,1,-1,0,1
TCGA-BH-A18R-01,1.3957,3.06646460176991,0.673992692165813,-2.47890610861234,0.01317859918656177,0,0,0,0,0
TCGA-C8-A12O-01,1.1124,3.06646460176991,0.673992692165813,-2.899237075539654,0.0037407193200795293,1,1,0,0,1
TCGA-C8-A1HG-01,1.642,3.06646460176991,0.673992692165813,-2.113471879335257,0.034560399415773095,0,0,0,0,0
TCGA-E2-A14Q-01,3.036,3.06646460176991,0.673992692165813,-0.04520019597247412,0.9639477380480829,0,0,0,0,0
TCGA-E2-A159-01,1.1336,3.06646460176991,0.673992692165813,-2.867782728561684,0.004133592925393602,1,1,1,0,1
TCGA-E2-A1B0-01,2.9134,3.06646460176991,0.673992692165813,-0.22710127802432262,0.8203449902923381,0,0,0,0,0
TCGA-E2-A1LG-01,2.2712,3.06646460176991,0.673992692165813,-1.179930600158885,0.23802781817838292,0,0,-1,0,0
TCGA-GM-A2DL-01,0.8055,3.06646460176991,0.673992692165813,-3.3545832589141438,0.0007948462970316006,1,1,0,0,1
TCGA-LL-A5YO-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,1,0,1
TCGA-LL-A6FR-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,1,0,1
TCGA-A2-A1G0-01,2.4633,3.06646460176991,0.673992692165813,-0.8949126730613307,0.3708337716370551,0,0,1,0,0
TCGA-A2-A3XX-01,2.5051,3.06646460176991,0.673992692165813,-0.8328941964726903,0.4049044030202603,0,0,0,0,0
TCGA-AC-A6IX-01,2.0265,3.06646460176991,0.673992692165813,-1.542990916456498,0.12283297987831596,0,0,0,0,0
TCGA-AO-A0JG-01,1.8937,3.06646460176991,0.673992692165813,-1.7400256937524647,0.08185450643745328,0,0,0,0,0
TCGA-AQ-A1H3-01,2.1176,3.06646460176991,0.673992692165813,-1.4078262461879547,0.15918252657531468,0,0,0,0,0
TCGA-AR-A1AQ-01,1.3584,3.06646460176991,0.673992692165813,-2.534247954946222,0.011268896163315788,0,0,0,0,0
TCGA-AR-A24Q-01,4.1128,3.06646460176991,0.673992692165813,1.5524432392104845,0.12055620418829513,0,0,1,0,0
TCGA-AR-A2LM-01,1.895,3.06646460176991,0.673992692165813,-1.7380968894566458,0.0821937429113232,0,0,0,0,0
TCGA-AR-A2LR-01,3.2106,3.06646460176991,0.673992692165813,0.2138530579121325,0.8306616476814571,0,0,1,0,0
TCGA-BH-A0DK-01,1.8993,3.06646460176991,0.673992692165813,-1.7317169983243215,0.08332396260994754,0,0,0,0,0
TCGA-BH-A0W7-01,3.4031,3.06646460176991,0.673992692165813,0.4994644632545539,0.6174522157631099,0,0,0,0,0
TCGA-C8-A12W-01,1.5908,3.06646460176991,0.673992692165813,-2.18943709467828,0.028565085990637288,0,0,-1,0,0
TCGA-C8-A8HR-01,1.2581,3.06646460176991,0.673992692165813,-2.683062624846715,0.0072951328212173235,0,0,0,0,0
TCGA-D8-A27L-01,2.1686,3.06646460176991,0.673992692165813,-1.3321577699673648,0.1828083501964441,0,0,0,0,0
TCGA-E9-A3HO-01,2.7264,3.06646460176991,0.673992692165813,-0.5045523574998183,0.6138732793705652,0,0,-1,0,0
TCGA-GM-A3XL-01,0.6716,3.06646460176991,0.673992692165813,-3.5532501013834956,0.0003805025238317989,1,1,0,0,1
TCGA-LL-A5YP-01,0.7649,3.06646460176991,0.673992692165813,-3.414821300768182,0.0006382386923768471,1,1,1,0,1
TCGA-LL-A7SZ-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,0,0,1
TCGA-OL-A6VQ-01,1.9883,3.06646460176991,0.673992692165813,-1.599668088841332,0.10967223467809584,0,0,0,0,0
TCGA-A2-A0SX-01,2.721,3.06646460176991,0.673992692165813,-0.5125643138055276,0.6082561213918369,0,0,1,0,0
TCGA-A2-A0YE-01,2.0946,3.06646460176991,0.673992692165813,-1.4419512452678287,0.1493161280846644,0,0,1,0,0
TCGA-A2-A0YL-01,2.6605,3.06646460176991,0.673992692165813,-0.6023278983417175,0.5469558938632609,0,0,0,0,0
TCGA-A7-A5ZX-01,2.2522,3.06646460176991,0.673992692165813,-1.2081208167900845,0.2270007936482567,0,0,0,0,0
TCGA-A7-A6VW-01,2.066,3.06646460176991,0.673992692165813,-1.4843849397758455,0.1377068278213559,0,0,1,0,0
TCGA-A7-A6VY-01,1.7647,3.06646460176991,0.673992692165813,-1.9314224277221914,0.05343083382206695,0,0,0,0,0
TCGA-B6-A0X1-01,1.9005,3.06646460176991,0.673992692165813,-1.7299365635897193,0.08364160973103349,0,0,1,0,0
TCGA-BH-A0C7-01,0.5531,3.06646460176991,0.673992692165813,-3.7290680314254536,0.00019218926415631162,1,1,-1,0,1
TCGA-BH-A18V-01,3.0385,3.06646460176991,0.673992692165813,-0.04149095694205314,0.9669045019625869,0,0,0,0,0
TCGA-BH-A208-01,2.1791,3.06646460176991,0.673992692165813,-1.3165789660395966,0.1879797931569444,0,0,0,0,0
TCGA-C8-A27A-01,0.9338,3.06646460176991,0.673992692165813,-3.164225111872935,0.0015549647340637747,1,1,-1,0,1
TCGA-C8-A27B-01,1.2571,3.06646460176991,0.673992692165813,-2.684546320458883,0.007262831850524894,0,0,1,0,0
TCGA-D8-A1J9-01,1.5349,3.06646460176991,0.673992692165813,-2.272375679398495,0.02306382936634324,0,0,0,0,0
TCGA-E2-A150-01,2.0812,3.06646460176991,0.673992692165813,-1.4618327664708852,0.14378704267759188,0,0,1,0,0
TCGA-E2-A573-01,1.9287,3.06646460176991,0.673992692165813,-1.6880963473265698,0.09139273552142264,0,0,0,0,0
TCGA-E9-A1N8-01,3.3084,3.06646460176991,0.673992692165813,0.35895848878220415,0.7196261436365556,0,0,1,0,0
TCGA-E9-A1RA-01,2.4886,3.06646460176991,0.673992692165813,-0.8573751740734695,0.3912375749906546,0,0,0,0,0
TCGA-E9-A3X8-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,-1,0,1
TCGA-EW-A1IX-01,2.2174,3.06646460176991,0.673992692165813,-1.259753424093546,0.20775832642707295,0,0,0,0,0
TCGA-EW-A1P3-01,0.9163,3.06646460176991,0.673992692165813,-3.190189785085882,0.001421793911983487,1,1,-1,0,1
TCGA-OL-A6VR-01,1.8857,3.06646460176991,0.673992692165813,-1.7518952586498122,0.07979181999429344,0,0,0,0,0
TCGA-A2-A04U-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,-1,0,1
TCGA-A2-A3KD-01,2.5393,3.06646460176991,0.673992692165813,-0.7821518065365305,0.4341253634950627,0,0,0,0,0
TCGA-A7-A5ZW-01,1.2169,3.06646460176991,0.673992692165813,-2.744190884068054,0.006066025390030608,0,0,0,0,0
TCGA-AC-A6IV-01,1.1639,3.06646460176991,0.673992692165813,-2.8228267515129803,0.004760228728421625,1,1,1,0,1
TCGA-AO-A12A-01,1.687,3.06646460176991,0.673992692165813,-2.046705576787678,0.04068700137105659,0,0,-1,0,0
TCGA-AR-A0U2-01,1.0801,3.06646460176991,0.673992692165813,-2.9471604438126944,0.003207067556499318,1,1,-1,0,1
TCGA-AR-A1AI-01,2.6533,3.06646460176991,0.673992692165813,-0.6130105067493297,0.5398693925211127,0,0,1,0,0
TCGA-AR-A1AO-01,1.933,3.06646460176991,0.673992692165813,-1.6817164561942455,0.09262383543445057,0,0,0,0,0
TCGA-AR-A24P-01,1.8563,3.06646460176991,0.673992692165813,-1.7955159096475637,0.07257154024922156,0,0,0,0,0
TCGA-AR-A24U-01,1.7506,3.06646460176991,0.673992692165813,-1.9523425358537663,0.05089755055416268,0,0,0,0,0
TCGA-B6-A401-01,2.7874,3.06646460176991,0.673992692165813,-0.4140469251575445,0.6788397412740216,0,0,0,0,0
TCGA-BH-A0AZ-01,1.3238,3.06646460176991,0.673992692165813,-2.585583823127249,0.009721423165816857,0,0,0,0,0
TCGA-BH-A0B6-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,2,1,0
TCGA-BH-A0C3-01,2.5635,3.06646460176991,0.673992692165813,-0.7462463727220546,0.45551859998758465,0,0,0,0,0
TCGA-BH-A1FH-01,2.4025,3.06646460176991,0.673992692165813,-0.9851213662811709,0.3245644594069088,0,0,0,0,0
TCGA-C8-A26V-01,2.113,3.06646460176991,0.673992692165813,-1.4146512460039293,0.15717077557604597,0,0,0,0,0
TCGA-D8-A27K-01,2.1481,3.06646460176991,0.673992692165813,-1.3625735300168178,0.17301695582186435,0,0,0,0,0
TCGA-E2-A10F-01,2.182,3.06646460176991,0.673992692165813,-1.3122762487643083,0.1894269429886961,0,0,0,0,0
TCGA-E2-A15D-01,2.6175,3.06646460176991,0.673992692165813,-0.6661268096649593,0.5053300496372664,0,0,0,0,0
TCGA-E2-A570-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,0,0,1
TCGA-E9-A22G-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,0,0,1
TCGA-E9-A245-01,3.6978,3.06646460176991,0.673992692165813,0.9367095601605887,0.3489079772518933,0,0,0,0,0
TCGA-S3-AA14-01,0.9501,3.06646460176991,0.673992692165813,-3.1400408733945895,0.001689242642368692,1,1,0,0,1
TCGA-A2-A3XV-01,0.7772,3.06646460176991,0.673992692165813,-3.3965718447385096,0.0006823564203425036,1,1,0,0,1
TCGA-A2-A3XZ-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,1,0,1
TCGA-AO-A1KO-01,3.9868,3.06646460176991,0.673992692165813,1.3654975920772634,0.17209670939156818,0,0,0,0,0
TCGA-AR-A0TS-01,4.257,3.06646460176991,0.673992692165813,1.7663921464851708,0.07733008175974958,0,0,1,0,0
TCGA-AR-A1AN-01,1.4293,3.06646460176991,0.673992692165813,-2.4290539360434806,0.01513828010442873,0,0,0,0,0
TCGA-AR-A24K-01,1.6962,3.06646460176991,0.673992692165813,-2.0330555771557286,0.04204690834865569,0,0,1,0,0
TCGA-AR-A24T-01,2.1266,3.06646460176991,0.673992692165813,-1.394472985678439,0.16317482163470085,0,0,-1,0,0
TCGA-AR-A2LO-01,2.7453,3.06646460176991,0.673992692165813,-0.47651051042983517,0.6337107212459039,0,0,-1,0,0
TCGA-BH-A0H3-01,2.2674,3.06646460176991,0.673992692165813,-1.185568643485125,0.2357926914703985,0,0,0,0,0
TCGA-BH-A0W4-01,2.9143,3.06646460176991,0.673992692165813,-0.22576595197337151,0.8213834597780098,0,0,0,0,0
TCGA-BH-A18K-01,0.6675,3.06646460176991,0.673992692165813,-3.559333253393386,0.0003717975060002371,1,1,1,0,1
TCGA-BH-A28Q-01,2.8964,3.06646460176991,0.673992692165813,-0.25232410343118633,0.8007905588991479,0,0,0,0,0
TCGA-BH-A6R8-01,0.6735,3.06646460176991,0.673992692165813,-3.5504310797203757,0.0003846008222963375,1,1,0,0,1
TCGA-C8-A12U-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,0,0,1
TCGA-E2-A1B5-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,0,0,1
TCGA-GM-A2DA-01,1.3677,3.06646460176991,0.673992692165813,-2.5204495857530556,0.011720502639384818,0,0,0,0,0
TCGA-JL-A3YX-01,1.3617,3.06646460176991,0.673992692165813,-2.529351759426066,0.011427343543321084,0,0,-1,0,0
TCGA-LL-A5YN-01,0.8567,3.06646460176991,0.673992692165813,-3.2786180435711203,0.0010431672493994414,1,1,0,0,1
TCGA-XX-A899-01,1.5673,3.06646460176991,0.673992692165813,-2.2243039415642385,0.026128001701496102,0,0,0,0,0
TCGA-Z7-A8R6-01,1.4574,3.06646460176991,0.673992692165813,-2.387362089341548,0.01696976831087091,0,0,0,0,0
TCGA-A2-A3XT-01,1.031,3.06646460176991,0.673992692165813,-3.0200098983701644,0.002527664246306587,1,1,1,0,1
TCGA-AC-A2FK-01,2.4699,3.06646460176991,0.673992692165813,-0.8851202820210189,0.37609176156800267,0,0,0,0,0
TCGA-AR-A24R-01,1.7631,3.06646460176991,0.673992692165813,-1.933796340701661,0.05313817289528083,0,0,-1,0,0
TCGA-AR-A256-01,3.2225,3.06646460176991,0.673992692165813,0.2315090356969371,0.8169193666214998,0,0,1,0,0
TCGA-BH-A0AU-01,1.6465,3.06646460176991,0.673992692165813,-2.106795249080499,0.03513533149874525,0,0,0,0,0
TCGA-BH-A0H5-01,1.4793,3.06646460176991,0.673992692165813,-2.3548691554350594,0.018529228865729,0,0,0,0,0
TCGA-BH-A1EV-01,2.6793,3.06646460176991,0.673992692165813,-0.5744344208329509,0.5656738659767419,0,0,2,1,0
TCGA-BH-A2L8-01,1.7307,3.06646460176991,0.673992692165813,-1.981868078535918,0.047494007488947346,0,0,0,0,0
TCGA-C8-A12Z-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,-1,0,1
TCGA-D8-A147-01,2.9864,3.06646460176991,0.673992692165813,-0.11879149833602774,0.9054405443350655,0,0,0,0,0
TCGA-D8-A1XF-01,1.9498,3.06646460176991,0.673992692165813,-1.656790369909816,0.09756186466272002,0,0,-1,0,0
TCGA-E2-A15A-01,1.6519,3.06646460176991,0.673992692165813,-2.09878329277479,0.03583600826953614,0,0,0,0,0
TCGA-E2-A1B1-01,1.3707,3.06646460176991,0.673992692165813,-2.5159984989165505,0.011869568834725452,0,0,0,0,0
TCGA-E2-A1IG-01,0.7122,3.06646460176991,0.673992692165813,-3.493012059529457,0.0004776049396898885,1,1,0,0,1
TCGA-E9-A1N5-01,0.8534,3.06646460176991,0.673992692165813,-3.283514239091276,0.0010252146548470902,1,1,0,0,1
TCGA-E9-A226-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,1,0,1
TCGA-E9-A249-01,1.4987,3.06646460176991,0.673992692165813,-2.3260854605589922,0.02001399203309716,0,0,-1,0,0
TCGA-E9-A6HE-01,1.2249,3.06646460176991,0.673992692165813,-2.7323213191707065,0.006288977363873654,0,0,0,0,0
TCGA-HN-A2OB-01,2.2164,3.06646460176991,0.673992692165813,-1.2612371197057142,0.2072234285601521,0,0,1,0,0
TCGA-A2-A25A-01,3.2225,3.06646460176991,0.673992692165813,0.2315090356969371,0.8169193666214998,0,0,0,0,0
TCGA-A7-A13F-01,2.272,3.06646460176991,0.673992692165813,-1.1787436436691503,0.2385002712322094,0,0,1,0,0
TCGA-B6-A409-01,2.2344,3.06646460176991,0.673992692165813,-1.2345305986866828,0.21700525198671927,0,0,1,0,0
TCGA-BH-A1FM-01,1.7952,3.06646460176991,0.673992692165813,-1.8861697115510545,0.05927208866416424,0,0,-1,0,0
TCGA-BH-A1FU-01,1.9634,3.06646460176991,0.673992692165813,-1.6366121095843256,0.1017115437428318,0,0,1,0,0
TCGA-C8-A12Y-01,1.1487,3.06646460176991,0.673992692165813,-2.84537892481794,0.00443586194258598,1,1,0,0,1
TCGA-E2-A15I-01,1.8214,3.06646460176991,0.673992692165813,-1.8472968865122419,0.06470412395417585,0,0,0,0,0
TCGA-E2-A1B6-01,1.0967,3.06646460176991,0.673992692165813,-2.9225310966506983,0.003471989491934459,1,1,0,0,1
TCGA-E2-A1L6-01,1.8931,3.06646460176991,0.673992692165813,-1.7409159111197658,0.08169831927098681,0,0,0,0,0
TCGA-E2-A574-01,1.7787,3.06646460176991,0.673992692165813,-1.9106506891518336,0.05604948566967568,0,0,0,0,0
TCGA-LD-A66U-01,2.063,3.06646460176991,0.673992692165813,-1.4888360266123504,0.1365305529207994,0,0,0,0,0
TCGA-AC-A6NO-01,2.5314,3.06646460176991,0.673992692165813,-0.7938730018726606,0.4272693683506156,0,0,0,0,0
TCGA-AO-A12D-01,0.8385,3.06646460176991,0.673992692165813,-3.3056213037125857,0.0009476607375636303,1,1,0,0,1
TCGA-AR-A0TP-01,3.0003,3.06646460176991,0.673992692165813,-0.09816812932688662,0.9217987893086087,0,0,0,0,0
TCGA-AR-A0TZ-01,1.1907,3.06646460176991,0.673992692165813,-2.7830637091068664,0.005384823118891172,0,0,-1,0,0
TCGA-AR-A24O-01,2.5656,3.06646460176991,0.673992692165813,-0.7431306119365009,0.45740260784587755,0,0,0,0,0
TCGA-BH-A0DZ-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,-1,0,1
TCGA-C8-A12T-01,0.7543,3.06646460176991,0.673992692165813,-3.4305484742571672,0.000602362337461976,1,1,0,0,1
TCGA-E2-A158-01,3.7231,3.06646460176991,0.673992692165813,0.97424705914845,0.3299338839098706,0,0,2,1,0
TCGA-E9-A1RI-01,1.0998,3.06646460176991,0.673992692165813,-2.9179316402529762,0.0035236158863392376,1,1,0,0,1
TCGA-EW-A1OX-01,2.5276,3.06646460176991,0.673992692165813,-0.7995110451989007,0.4239941447206713,0,0,0,0,0
TCGA-EW-A1P4-01,1.7901,3.06646460176991,0.673992692165813,-1.8937365591731135,0.05825998610718973,0,0,0,0,0
TCGA-OL-A5RV-01,2.353,3.06646460176991,0.673992692165813,-1.0585642990835074,0.28979825307596113,0,0,0,0,0
TCGA-OL-A6VO-01,2.1558,3.06646460176991,0.673992692165813,-1.3511490738031207,0.1766476841315729,0,0,1,0,0
TCGA-5L-AAT0-01,2.4511,3.06646460176991,0.673992692165813,-0.9130137595297855,0.3612353049545767,0,0,0,0,0
TCGA-A2-A0D3-01,2.9911,3.06646460176991,0.673992692165813,-0.11181812895883658,0.910967612840365,0,0,0,0,0
TCGA-A2-A3XW-01,1.9722,3.06646460176991,0.673992692165813,-1.6235555881972434,0.10447069046429806,0,0,0,0,0
TCGA-A8-A075-01,1.1445,3.06646460176991,0.673992692165813,-2.851610446389048,0.004349837197750007,1,1,-1,0,1
TCGA-B6-A0RV-01,1.8432,3.06646460176991,0.673992692165813,-1.8149523221669701,0.06953123677819527,0,0,0,0,0
TCGA-BH-A0B7-01,2.0063,3.06646460176991,0.673992692165813,-1.5729615678223001,0.11572771748452024,0,0,0,0,0
TCGA-BH-A0DQ-01,1.2126,3.06646460176991,0.673992692165813,-2.7505707752003783,0.0059491538534786345,0,0,0,0,0
TCGA-E9-A227-01,1.3819,3.06646460176991,0.673992692165813,-2.4993811080602644,0.01244104369115205,0,0,0,0,0
TCGA-E9-A22H-01,1.2632,3.06646460176991,0.673992692165813,-2.675495777224656,0.007461881322721618,0,0,0,0,0
TCGA-A2-A0CV-01,3.0728,3.06646460176991,0.673992692165813,0.009399802555323794,0.9925001531097799,0,0,0,0,0
TCGA-AC-A2BM-01,0.6735,3.06646460176991,0.673992692165813,-3.5504310797203757,0.0003846008222963375,1,1,-1,0,1
TCGA-AO-A03V-01,1.8504,3.06646460176991,0.673992692165813,-1.8042697137593573,0.0711890352190877,0,0,0,0,0
TCGA-BH-A0BJ-01,2.6302,3.06646460176991,0.673992692165813,-0.6472838753904208,0.5174482354505993,0,0,0,0,0
TCGA-BH-A0DT-01,2.5568,3.06646460176991,0.673992692165813,-0.7561871333235829,0.4495370060003685,0,0,0,0,0
TCGA-BH-A42V-01,1.5721,3.06646460176991,0.673992692165813,-2.2171822026258297,0.02661064326207659,0,0,0,0,0
TCGA-D8-A1JD-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,0,0,1
TCGA-D8-A27R-01,1.3019,3.06646460176991,0.673992692165813,-2.6180767570337378,0.00884269119526757,0,0,0,0,0
TCGA-E2-A10A-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,1,0,1
TCGA-E2-A1LB-01,0.7793,3.06646460176991,0.673992692165813,-3.393456083952956,0.0006901662381105486,1,1,0,0,1
TCGA-E9-A1N4-01,2.0334,3.06646460176991,0.673992692165813,-1.532753416732536,0.12533662227500203,0,0,0,0,0
TCGA-E9-A5UO-01,2.7287,3.06646460176991,0.673992692165813,-0.501139857591831,0.6162726976260883,0,0,0,0,0
TCGA-EW-A2FS-01,2.5393,3.06646460176991,0.673992692165813,-0.7821518065365305,0.4341253634950627,0,0,0,0,0
TCGA-PE-A5DE-01,0.7552,3.06646460176991,0.673992692165813,-3.4292131482062156,0.0006053339330137727,1,1,0,0,1
TCGA-A1-A0SP-01,3.8792,3.06646460176991,0.673992692165813,1.2058519442079407,0.2278745827212081,0,0,1,0,0
TCGA-AC-A2FF-01,2.4527,3.06646460176991,0.673992692165813,-0.9106398465503156,0.3624851682582338,0,0,0,0,0
TCGA-B6-A0RU-01,1.7065,3.06646460176991,0.673992692165813,-2.0177735123503937,0.043614854692352614,0,0,1,0,0
TCGA-B6-A0WX-01,3.2264,3.06646460176991,0.673992692165813,0.23729544858439364,0.8124275927870462,0,0,1,0,0
TCGA-B6-A0WY-01,1.3419,3.06646460176991,0.673992692165813,-2.558728932547001,0.010505562246817897,0,0,-1,0,0
TCGA-C8-A1HI-01,0.5377,3.06646460176991,0.673992692165813,-3.7519169438528475,0.0001754876061295953,1,1,0,0,1
TCGA-D8-A141-01,1.0854,3.06646460176991,0.673992692165813,-2.939296857068202,0.003289578345095435,1,1,0,0,1
TCGA-D8-A1X7-01,0.5664,3.06646460176991,0.673992692165813,-3.709334879783614,0.00020780442717891815,1,1,0,0,1
TCGA-D8-A27F-01,3.5992,3.06646460176991,0.673992692165813,0.7904171728007824,0.42928417640732447,0,0,2,1,0
TCGA-E2-A15E-01,1.3589,3.06646460176991,0.673992692165813,-2.5335061071401377,0.011292777242428133,0,0,-1,0,0
TCGA-E2-A1L7-01,1.3404,3.06646460176991,0.673992692165813,-2.5609544759652536,0.010438503341592834,0,0,1,0,0
TCGA-E2-A1L9-01,0.9696,3.06646460176991,0.673992692165813,-3.1111088089573053,0.0018638624663519351,1,1,0,0,1
TCGA-E9-A1RB-01,1.93,3.06646460176991,0.673992692165813,-1.686167543030751,0.0917635335019478,0,0,1,0,0
TCGA-OL-A5D8-01,2.1556,3.06646460176991,0.673992692165813,-1.3514458129255542,0.17655266676914275,0,0,0,0,0
TCGA-OL-A5RW-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,1,0,1
TCGA-A1-A0SH-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,0,0,1
TCGA-A1-A0SJ-01,2.7811,3.06646460176991,0.673992692165813,-0.42339420751420553,0.6720076703825368,0,0,0,0,0
TCGA-A2-A0T5-01,2.3409,3.06646460176991,0.673992692165813,-1.0765170159907456,0.2816960949785237,0,0,0,0,0
TCGA-A2-A0YJ-01,0.7333,3.06646460176991,0.673992692165813,-3.461706082112704,0.0005367629978387115,1,1,1,0,1
TCGA-A2-A25B-01,2.0168,3.06646460176991,0.673992692165813,-1.557382763894532,0.11937963589395398,0,0,-1,0,0
TCGA-AO-A126-01,1.4875,3.06646460176991,0.673992692165813,-2.3427028514152783,0.019144623721096064,0,0,0,0,0
TCGA-AR-A1AU-01,2.8752,3.06646460176991,0.673992692165813,-0.2837784504091567,0.7765801699925213,0,0,0,0,0
TCGA-B6-A0RT-01,0.6281,3.06646460176991,0.673992692165813,-3.617790860512822,0.0002971283348011263,1,1,0,0,1
TCGA-BH-A0BQ-01,0.7769,3.06646460176991,0.673992692165813,-3.3970169534221606,0.0006812474620218893,1,1,0,0,1
TCGA-BH-A18M-01,1.1566,3.06646460176991,0.673992692165813,-2.8336577294818097,0.004601859149366318,1,1,0,0,1
TCGA-EW-A2FV-01,1.5885,3.06646460176991,0.673992692165813,-2.1928495945862676,0.028318217362344703,0,0,-1,0,0
TCGA-OL-A66O-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,0,0,1
