gene,scna_count,scna_frequency,mutation_count,mutation_frequency,combined_count,combined_frequency,selected_top500
IFNP23,0,0.0,0,0.0,0,0.0,False
IFNP24,0,0.0,0,0.0,0,0.0,False
IFNR,0,0.0,0,0.0,0,0.0,False
IFNWP15,0,0.0,0,0.0,0,0.0,False
IFNWP18,0,0.0,0,0.0,0,0.0,False
IFNWP19,0,0.0,0,0.0,0,0.0,False
IFNWP2,0,0.0,0,0.0,0,0.0,False
IFNWP4,0,0.0,0,0.0,0,0.0,False
IFNWP5,0,0.0,0,0.0,0,0.0,False
IFNWP9,0,0.0,0,0.0,0,0.0,False
IGA,0,0.0,0,0.0,0,0.0,False
IGAD1,0,0.0,0,0.0,0,0.0,False
IGB,0,0.0,0,0.0,0,0.0,False
IGBP1-AS1,0,0.0,0,0.0,0,0.0,False
IGBP1-AS2,0,0.0,0,0.0,0,0.0,False
IGBP1P1,0,0.0,0,0.0,0,0.0,False
IGBP1P2,0,0.0,0,0.0,0,0.0,False
IGBP1P3,0,0.0,0,0.0,0,0.0,False
IGBP1P4,0,0.0,0,0.0,0,0.0,False
IGBP1P5,0,0.0,0,0.0,0,0.0,False
IGER,0,0.0,0,0.0,0,0.0,False
IGES,0,0.0,0,0.0,0,0.0,False
IGF2-AS,0,0.0,0,0.0,0,0.0,False
IGFBP10,0,0.0,0,0.0,0,0.0,False
IGFL1P1,0,0.0,0,0.0,0,0.0,False
IGFL1P2,0,0.0,0,0.0,0,0.0,False
IGH,0,0.0,0,0.0,0,0.0,False
IGHD1-1,0,0.0,0,0.0,0,0.0,False
IGHD1-14,0,0.0,0,0.0,0,0.0,False
IGHD1-20,0,0.0,0,0.0,0,0.0,False
IGHD1-26,0,0.0,0,0.0,0,0.0,False
IGHD1-7,0,0.0,0,0.0,0,0.0,False
IGHD1OR15-1A,0,0.0,0,0.0,0,0.0,False
IGHD1OR15-1B,0,0.0,0,0.0,0,0.0,False
IGHD2-15,0,0.0,0,0.0,0,0.0,False
IGHD2-2,0,0.0,0,0.0,0,0.0,False
IGHD2-21,0,0.0,0,0.0,0,0.0,False
IGHD2-8,0,0.0,0,0.0,0,0.0,False
IGHD2OR15-2A,0,0.0,0,0.0,0,0.0,False
IGHD2OR15-2B,0,0.0,0,0.0,0,0.0,False
IGHD3-10,0,0.0,0,0.0,0,0.0,False
IGHD3-16,0,0.0,0,0.0,0,0.0,False
IGHD3-22,0,0.0,0,0.0,0,0.0,False
IGHD3-3,0,0.0,0,0.0,0,0.0,False
IGHD3-9,0,0.0,0,0.0,0,0.0,False
IGHD3OR15-3A,0,0.0,0,0.0,0,0.0,False
IGHD3OR15-3B,0,0.0,0,0.0,0,0.0,False
IGHD4-11,0,0.0,0,0.0,0,0.0,False
IGHD4-17,0,0.0,0,0.0,0,0.0,False
IGHD4-23,0,0.0,0,0.0,0,0.0,False
IGHD4-4,0,0.0,0,0.0,0,0.0,False
IGHD4OR15-4A,0,0.0,0,0.0,0,0.0,False
IGHD4OR15-4B,0,0.0,0,0.0,0,0.0,False
IGHD5-12,0,0.0,0,0.0,0,0.0,False
IGHD5-18,0,0.0,0,0.0,0,0.0,False
IGHD5-24,0,0.0,0,0.0,0,0.0,False
IGHD5-5,0,0.0,0,0.0,0,0.0,False
IGHD5OR15-5A,0,0.0,0,0.0,0,0.0,False
IGHD5OR15-5B,0,0.0,0,0.0,0,0.0,False
IGHD6-13,0,0.0,0,0.0,0,0.0,False
IGHD6-19,0,0.0,0,0.0,0,0.0,False
IGHD6-25,0,0.0,0,0.0,0,0.0,False
IGHD6-6,0,0.0,0,0.0,0,0.0,False
IGHD7-27,0,0.0,0,0.0,0,0.0,False
IGHD@,0,0.0,0,0.0,0,0.0,False
IGHDOR15@,0,0.0,0,0.0,0,0.0,False
IGHDY1,0,0.0,0,0.0,0,0.0,False
IGHDY2,0,0.0,0,0.0,0,0.0,False
IGHEP1,0,0.0,0,0.0,0,0.0,False
IGHEP2,0,0.0,0,0.0,0,0.0,False
IGHGP,0,0.0,0,0.0,0,0.0,False
IGHJ,0,0.0,0,0.0,0,0.0,False
IGHJ1P,0,0.0,0,0.0,0,0.0,False
IGHJ2P,0,0.0,0,0.0,0,0.0,False
IGHJ3P,0,0.0,0,0.0,0,0.0,False
IGHJ@,0,0.0,0,0.0,0,0.0,False
IGHR,0,0.0,0,0.0,0,0.0,False
IGHV,0,0.0,0,0.0,0,0.0,False
IGHV1-12,0,0.0,0,0.0,0,0.0,False
IGHV1-14,0,0.0,0,0.0,0,0.0,False
IGHV1-17,0,0.0,0,0.0,0,0.0,False
IGHV1-18,0,0.0,0,0.0,0,0.0,False
IGHV1-58,0,0.0,0,0.0,0,0.0,False
IGHV1-67,0,0.0,0,0.0,0,0.0,False
IGHV1-68,0,0.0,0,0.0,0,0.0,False
IGHV1-8,0,0.0,0,0.0,0,0.0,False
IGHV1-C,0,0.0,0,0.0,0,0.0,False
IGHV1-E,0,0.0,0,0.0,0,0.0,False
IGHV1-F,0,0.0,0,0.0,0,0.0,False
IGHV1OR15-1,0,0.0,0,0.0,0,0.0,False
IGHV1OR15-2,0,0.0,0,0.0,0,0.0,False
IGHV1OR15-3,0,0.0,0,0.0,0,0.0,False
IGHV1OR15-4,0,0.0,0,0.0,0,0.0,False
IGHV1OR15-5,0,0.0,0,0.0,0,0.0,False
IGHV1OR15-6,0,0.0,0,0.0,0,0.0,False
IGHV1OR15-9,0,0.0,0,0.0,0,0.0,False
IGHV1OR16-1,0,0.0,0,0.0,0,0.0,False
IGHV1OR16-2,0,0.0,0,0.0,0,0.0,False
IGHV1OR16-3,0,0.0,0,0.0,0,0.0,False
IGHV1OR16-4,0,0.0,0,0.0,0,0.0,False
IGHV2-10,0,0.0,0,0.0,0,0.0,False
IGHV2-5,0,0.0,0,0.0,0,0.0,False
IGHV2-70,0,0.0,0,0.0,0,0.0,False
IGHV2@,0,0.0,0,0.0,0,0.0,False
IGHV2OR16-5,0,0.0,0,0.0,0,0.0,False
IGHV3-11,0,0.0,0,0.0,0,0.0,False
IGHV3-19,0,0.0,0,0.0,0,0.0,False
IGHV3-22,0,0.0,0,0.0,0,0.0,False
IGHV3-23,0,0.0,0,0.0,0,0.0,False
IGHV3-25,0,0.0,0,0.0,0,0.0,False
IGHV3-29,0,0.0,0,0.0,0,0.0,False
IGHV3-30,0,0.0,0,0.0,0,0.0,False
IGHV3-30-2,0,0.0,0,0.0,0,0.0,False
IGHV3-30-3,0,0.0,0,0.0,0,0.0,False
IGHV3-30-5,0,0.0,0,0.0,0,0.0,False
IGHV3-32,0,0.0,0,0.0,0,0.0,False
IGHV3-33,0,0.0,0,0.0,0,0.0,False
IGHV3-33-2,0,0.0,0,0.0,0,0.0,False
IGHV3-36,0,0.0,0,0.0,0,0.0,False
IGHV3-37,0,0.0,0,0.0,0,0.0,False
IGHV3-38,0,0.0,0,0.0,0,0.0,False
IGHV3-41,0,0.0,0,0.0,0,0.0,False
IGHV3-42,0,0.0,0,0.0,0,0.0,False
IGHV3-47,0,0.0,0,0.0,0,0.0,False
IGHV3-50,0,0.0,0,0.0,0,0.0,False
IGHV3-52,0,0.0,0,0.0,0,0.0,False
IGHV3-54,0,0.0,0,0.0,0,0.0,False
IGHV3-57,0,0.0,0,0.0,0,0.0,False
IGHV3-6,0,0.0,0,0.0,0,0.0,False
IGHV3-60,0,0.0,0,0.0,0,0.0,False
IGHV3-62,0,0.0,0,0.0,0,0.0,False
IGHV3-63,0,0.0,0,0.0,0,0.0,False
IGHV3-65,0,0.0,0,0.0,0,0.0,False
IGHV3-66,0,0.0,0,0.0,0,0.0,False
IGHV3-71,0,0.0,0,0.0,0,0.0,False
IGHV3-73,0,0.0,0,0.0,0,0.0,False
IGHV3-75,0,0.0,0,0.0,0,0.0,False
IGHV3-76,0,0.0,0,0.0,0,0.0,False
IGHV3-79,0,0.0,0,0.0,0,0.0,False
IGHV3-9,0,0.0,0,0.0,0,0.0,False
IGHV3-D,0,0.0,0,0.0,0,0.0,False
IGHV3-G,0,0.0,0,0.0,0,0.0,False
IGHV3-H,0,0.0,0,0.0,0,0.0,False
IGHV3@,0,0.0,0,0.0,0,0.0,False
IGHV3OR15-7,0,0.0,0,0.0,0,0.0,False
IGHV3OR16-10,0,0.0,0,0.0,0,0.0,False
IGHV3OR16-11,0,0.0,0,0.0,0,0.0,False
IGHV3OR16-12,0,0.0,0,0.0,0,0.0,False
IGHV3OR16-13,0,0.0,0,0.0,0,0.0,False
IGHV3OR16-14,0,0.0,0,0.0,0,0.0,False
IGHV3OR16-15,0,0.0,0,0.0,0,0.0,False
IGHV3OR16-16,0,0.0,0,0.0,0,0.0,False
IGHV3OR16-6,0,0.0,0,0.0,0,0.0,False
IGHV3OR16-7,0,0.0,0,0.0,0,0.0,False
IGHV4-30-1,0,0.0,0,0.0,0,0.0,False
IGHV4-30-2,0,0.0,0,0.0,0,0.0,False
IGHV4-30-4,0,0.0,0,0.0,0,0.0,False
IGHV4-34,0,0.0,0,0.0,0,0.0,False
IGHV4-39,0,0.0,0,0.0,0,0.0,False
IGHV4-4,0,0.0,0,0.0,0,0.0,False
IGHV4-55,0,0.0,0,0.0,0,0.0,False
IGHV4-59,0,0.0,0,0.0,0,0.0,False
IGHV4-61,0,0.0,0,0.0,0,0.0,False
IGHV4-80,0,0.0,0,0.0,0,0.0,False
IGHV4-B,0,0.0,0,0.0,0,0.0,False
IGHV5-51,0,0.0,0,0.0,0,0.0,False
IGHV5-78,0,0.0,0,0.0,0,0.0,False
IGHV5-A,0,0.0,0,0.0,0,0.0,False
IGHV7-27,0,0.0,0,0.0,0,0.0,False
IGHV7-34-1,0,0.0,0,0.0,0,0.0,False
IGHV7-4-1,0,0.0,0,0.0,0,0.0,False
IGHV7-40,0,0.0,0,0.0,0,0.0,False
IGHV7-56,0,0.0,0,0.0,0,0.0,False
IGHV7-77,0,0.0,0,0.0,0,0.0,False
IGHV7-81,0,0.0,0,0.0,0,0.0,False
IGHV@,0,0.0,0,0.0,0,0.0,False
IGHVII-1-1,0,0.0,0,0.0,0,0.0,False
IGHVII-15-1,0,0.0,0,0.0,0,0.0,False
IGHVII-20-1,0,0.0,0,0.0,0,0.0,False
IGHVII-22-1,0,0.0,0,0.0,0,0.0,False
IGHVII-26-2,0,0.0,0,0.0,0,0.0,False
IGHVII-28-1,0,0.0,0,0.0,0,0.0,False
IGHVII-30-1,0,0.0,0,0.0,0,0.0,False
IGHVII-31-1,0,0.0,0,0.0,0,0.0,False
IGHVII-33-1,0,0.0,0,0.0,0,0.0,False
IGHVII-40-1,0,0.0,0,0.0,0,0.0,False
IGHVII-43-1,0,0.0,0,0.0,0,0.0,False
IGHVII-44-2,0,0.0,0,0.0,0,0.0,False
IGHVII-46-1,0,0.0,0,0.0,0,0.0,False
IGHVII-49-1,0,0.0,0,0.0,0,0.0,False
IGHVII-51-2,0,0.0,0,0.0,0,0.0,False
IGHVII-53-1,0,0.0,0,0.0,0,0.0,False
IGHVII-60-1,0,0.0,0,0.0,0,0.0,False
IGHVII-62-1,0,0.0,0,0.0,0,0.0,False
IGHVII-65-1,0,0.0,0,0.0,0,0.0,False
IGHVII-67-1,0,0.0,0,0.0,0,0.0,False
IGHVII-74-1,0,0.0,0,0.0,0,0.0,False
IGHVII-78-1,0,0.0,0,0.0,0,0.0,False
IGHVIII-11-1,0,0.0,0,0.0,0,0.0,False
IGHVIII-13-1,0,0.0,0,0.0,0,0.0,False
IGHVIII-16-1,0,0.0,0,0.0,0,0.0,False
IGHVIII-2-1,0,0.0,0,0.0,0,0.0,False
IGHVIII-22-2,0,0.0,0,0.0,0,0.0,False
IGHVIII-25-1,0,0.0,0,0.0,0,0.0,False
IGHVIII-26-1,0,0.0,0,0.0,0,0.0,False
IGHVIII-38-1,0,0.0,0,0.0,0,0.0,False
IGHVIII-44,0,0.0,0,0.0,0,0.0,False
IGHVIII-47-1,0,0.0,0,0.0,0,0.0,False
IGHVIII-5-1,0,0.0,0,0.0,0,0.0,False
IGHVIII-5-2,0,0.0,0,0.0,0,0.0,False
IGHVIII-51-1,0,0.0,0,0.0,0,0.0,False
IGHVIII-67-2,0,0.0,0,0.0,0,0.0,False
IGHVIII-67-3,0,0.0,0,0.0,0,0.0,False
IGHVIII-67-4,0,0.0,0,0.0,0,0.0,False
IGHVIII-76-1,0,0.0,0,0.0,0,0.0,False
IGHVIII-82,0,0.0,0,0.0,0,0.0,False
IGHVIV-44-1,0,0.0,0,0.0,0,0.0,False
IGHVOR15@,0,0.0,0,0.0,0,0.0,False
IGHVOR16@,0,0.0,0,0.0,0,0.0,False
IGJP1,0,0.0,0,0.0,0,0.0,False
IGK,0,0.0,0,0.0,0,0.0,False
IGKDEL,0,0.0,0,0.0,0,0.0,False
IGKJ@,0,0.0,0,0.0,0,0.0,False
IGKJRB1,0,0.0,0,0.0,0,0.0,False
IGKJRBP1,0,0.0,0,0.0,0,0.0,False
IGKJRBP2,0,0.0,0,0.0,0,0.0,False
IGKV,0,0.0,0,0.0,0,0.0,False
IGKV1,0,0.0,0,0.0,0,0.0,False
IGKV1-13,0,0.0,0,0.0,0,0.0,False
IGKV1-17,0,0.0,0,0.0,0,0.0,False
IGKV1-22,0,0.0,0,0.0,0,0.0,False
IGKV1-27,0,0.0,0,0.0,0,0.0,False
IGKV1-32,0,0.0,0,0.0,0,0.0,False
IGKV1-33,0,0.0,0,0.0,0,0.0,False
IGKV1-35,0,0.0,0,0.0,0,0.0,False
IGKV1-37,0,0.0,0,0.0,0,0.0,False
IGKV1-39,0,0.0,0,0.0,0,0.0,False
IGKV1-6,0,0.0,0,0.0,0,0.0,False
IGKV1-9,0,0.0,0,0.0,0,0.0,False
IGKV1@,0,0.0,0,0.0,0,0.0,False
IGKV1D-22,0,0.0,0,0.0,0,0.0,False
IGKV1D-27,0,0.0,0,0.0,0,0.0,False
IGKV1D-32,0,0.0,0,0.0,0,0.0,False
IGKV1D-35,0,0.0,0,0.0,0,0.0,False
IGKV1D-37,0,0.0,0,0.0,0,0.0,False
IGKV1D-39,0,0.0,0,0.0,0,0.0,False
IGKV1D-8,0,0.0,0,0.0,0,0.0,False
IGKV1OR-1,0,0.0,0,0.0,0,0.0,False
IGKV1OR-2,0,0.0,0,0.0,0,0.0,False
IGKV1OR-3,0,0.0,0,0.0,0,0.0,False
IGKV1OR-4,0,0.0,0,0.0,0,0.0,False
IGKV1OR1-1,0,0.0,0,0.0,0,0.0,False
IGKV1OR10-1,0,0.0,0,0.0,0,0.0,False
IGKV1OR15-118,0,0.0,0,0.0,0,0.0,False
IGKV1OR2-0,0,0.0,0,0.0,0,0.0,False
IGKV1OR2-108,0,0.0,0,0.0,0,0.0,False
IGKV1OR2-11,0,0.0,0,0.0,0,0.0,False
IGKV1OR2-118,0,0.0,0,0.0,0,0.0,False
IGKV1OR2-3,0,0.0,0,0.0,0,0.0,False
IGKV1OR2-6,0,0.0,0,0.0,0,0.0,False
IGKV1OR2-9,0,0.0,0,0.0,0,0.0,False
IGKV1OR22-1,0,0.0,0,0.0,0,0.0,False
IGKV1OR22-5,0,0.0,0,0.0,0,0.0,False
IGKV1OR22-5A,0,0.0,0,0.0,0,0.0,False
IGKV1ORY-1,0,0.0,0,0.0,0,0.0,False
IGKV2,0,0.0,0,0.0,0,0.0,False
IGKV2-10,0,0.0,0,0.0,0,0.0,False
IGKV2-14,0,0.0,0,0.0,0,0.0,False
IGKV2-18,0,0.0,0,0.0,0,0.0,False
IGKV2-19,0,0.0,0,0.0,0,0.0,False
IGKV2-23,0,0.0,0,0.0,0,0.0,False
IGKV2-26,0,0.0,0,0.0,0,0.0,False
IGKV2-28,0,0.0,0,0.0,0,0.0,False
IGKV2-29,0,0.0,0,0.0,0,0.0,False
IGKV2-30,0,0.0,0,0.0,0,0.0,False
IGKV2-36,0,0.0,0,0.0,0,0.0,False
IGKV2-38,0,0.0,0,0.0,0,0.0,False
IGKV2-4,0,0.0,0,0.0,0,0.0,False
IGKV2-40,0,0.0,0,0.0,0,0.0,False
IGKV268,0,0.0,0,0.0,0,0.0,False
IGKV2@,0,0.0,0,0.0,0,0.0,False
IGKV2D-10,0,0.0,0,0.0,0,0.0,False
IGKV2D-14,0,0.0,0,0.0,0,0.0,False
IGKV2D-18,0,0.0,0,0.0,0,0.0,False
IGKV2D-19,0,0.0,0,0.0,0,0.0,False
IGKV2D-23,0,0.0,0,0.0,0,0.0,False
IGKV2D-24,0,0.0,0,0.0,0,0.0,False
IGKV2D-26,0,0.0,0,0.0,0,0.0,False
IGKV2D-28,0,0.0,0,0.0,0,0.0,False
IGKV2D-29,0,0.0,0,0.0,0,0.0,False
IGKV2D-36,0,0.0,0,0.0,0,0.0,False
IGKV2D-38,0,0.0,0,0.0,0,0.0,False
IGKV2D-40,0,0.0,0,0.0,0,0.0,False
IGKV2OR2-1,0,0.0,0,0.0,0,0.0,False
IGKV2OR2-10,0,0.0,0,0.0,0,0.0,False
IGKV2OR2-1A,0,0.0,0,0.0,0,0.0,False
IGKV2OR2-2,0,0.0,0,0.0,0,0.0,False
IGKV2OR2-4,0,0.0,0,0.0,0,0.0,False
IGKV2OR2-7,0,0.0,0,0.0,0,0.0,False
IGKV2OR2-7D,0,0.0,0,0.0,0,0.0,False
IGKV2OR2-8,0,0.0,0,0.0,0,0.0,False
IGKV2OR22-3,0,0.0,0,0.0,0,0.0,False
IGKV2OR22-4,0,0.0,0,0.0,0,0.0,False
IGKV3,0,0.0,0,0.0,0,0.0,False
IGKV3-11,0,0.0,0,0.0,0,0.0,False
IGKV3-15,0,0.0,0,0.0,0,0.0,False
IGKV3-25,0,0.0,0,0.0,0,0.0,False
IGKV3-31,0,0.0,0,0.0,0,0.0,False
IGKV3-34,0,0.0,0,0.0,0,0.0,False
IGKV3@,0,0.0,0,0.0,0,0.0,False
IGKV3D-25,0,0.0,0,0.0,0,0.0,False
IGKV3D-31,0,0.0,0,0.0,0,0.0,False
IGKV3D-34,0,0.0,0,0.0,0,0.0,False
IGKV3D-7,0,0.0,0,0.0,0,0.0,False
IGKV3OR2-268,0,0.0,0,0.0,0,0.0,False
IGKV3OR2-268A,0,0.0,0,0.0,0,0.0,False
IGKV3OR2-5,0,0.0,0,0.0,0,0.0,False
IGKV3OR22-2,0,0.0,0,0.0,0,0.0,False
IGKV4-1,0,0.0,0,0.0,0,0.0,False
IGKV6D-41,0,0.0,0,0.0,0,0.0,False
IGKV7-3,0,0.0,0,0.0,0,0.0,False
IGKV@,0,0.0,0,0.0,0,0.0,False
IGKVOR2@,0,0.0,0,0.0,0,0.0,False
IGKVP1,0,0.0,0,0.0,0,0.0,False
IGKVP2,0,0.0,0,0.0,0,0.0,False
IGKVP3,0,0.0,0,0.0,0,0.0,False
IGKVP4,0,0.0,0,0.0,0,0.0,False
IGKVP5,0,0.0,0,0.0,0,0.0,False
IGKVP6,0,0.0,0,0.0,0,0.0,False
IGKVP7,0,0.0,0,0.0,0,0.0,False
IGKVP@,0,0.0,0,0.0,0,0.0,False
IGKVPZ1,0,0.0,0,0.0,0,0.0,False
IGKVPZ2,0,0.0,0,0.0,0,0.0,False
IGKVPZ3,0,0.0,0,0.0,0,0.0,False
IGKVPZ4,0,0.0,0,0.0,0,0.0,False
IGL,0,0.0,0,0.0,0,0.0,False
IGLC4,0,0.0,0,0.0,0,0.0,False
IGLC5,0,0.0,0,0.0,0,0.0,False
IGLC6,0,0.0,0,0.0,0,0.0,False
IGLC@,0,0.0,0,0.0,0,0.0,False
IGLCOR22-1,0,0.0,0,0.0,0,0.0,False
IGLCOR22-2,0,0.0,0,0.0,0,0.0,False
IGLJ@,0,0.0,0,0.0,0,0.0,False
IGLJCOR18,0,0.0,0,0.0,0,0.0,False
IGLL2P,0,0.0,0,0.0,0,0.0,False
IGLL3P,0,0.0,0,0.0,0,0.0,False
IGLL4P,0,0.0,0,0.0,0,0.0,False
IGLP1,0,0.0,0,0.0,0,0.0,False
IGLP2,0,0.0,0,0.0,0,0.0,False
IGLV1-36,0,0.0,0,0.0,0,0.0,False
IGLV1-41,0,0.0,0,0.0,0,0.0,False
IGLV1-44,0,0.0,0,0.0,0,0.0,False
IGLV1-47,0,0.0,0,0.0,0,0.0,False
IGLV1-50,0,0.0,0,0.0,0,0.0,False
IGLV1-62,0,0.0,0,0.0,0,0.0,False
IGLV10-54,0,0.0,0,0.0,0,0.0,False
IGLV10-67,0,0.0,0,0.0,0,0.0,False
IGLV2-11,0,0.0,0,0.0,0,0.0,False
IGLV2-18,0,0.0,0,0.0,0,0.0,False
IGLV2-28,0,0.0,0,0.0,0,0.0,False
IGLV2-34,0,0.0,0,0.0,0,0.0,False
IGLV2-5,0,0.0,0,0.0,0,0.0,False
IGLV2-8,0,0.0,0,0.0,0,0.0,False
IGLV3-1,0,0.0,0,0.0,0,0.0,False
IGLV3-10,0,0.0,0,0.0,0,0.0,False
IGLV3-13,0,0.0,0,0.0,0,0.0,False
IGLV3-15,0,0.0,0,0.0,0,0.0,False
IGLV3-16,0,0.0,0,0.0,0,0.0,False
IGLV3-17,0,0.0,0,0.0,0,0.0,False
IGLV3-2,0,0.0,0,0.0,0,0.0,False
IGLV3-22,0,0.0,0,0.0,0,0.0,False
IGLV3-24,0,0.0,0,0.0,0,0.0,False
IGLV3-25,0,0.0,0,0.0,0,0.0,False
IGLV3-26,0,0.0,0,0.0,0,0.0,False
IGLV3-27,0,0.0,0,0.0,0,0.0,False
IGLV3-29,0,0.0,0,0.0,0,0.0,False
IGLV3-30,0,0.0,0,0.0,0,0.0,False
IGLV3-31,0,0.0,0,0.0,0,0.0,False
IGLV3-4,0,0.0,0,0.0,0,0.0,False
IGLV3-6,0,0.0,0,0.0,0,0.0,False
IGLV3-7,0,0.0,0,0.0,0,0.0,False
IGLV3-9,0,0.0,0,0.0,0,0.0,False
IGLV4-3,0,0.0,0,0.0,0,0.0,False
IGLV4-69,0,0.0,0,0.0,0,0.0,False
IGLV5-37,0,0.0,0,0.0,0,0.0,False
IGLV5-39,0,0.0,0,0.0,0,0.0,False
IGLV5-52,0,0.0,0,0.0,0,0.0,False
IGLV6-57,0,0.0,0,0.0,0,0.0,False
IGLV7-35,0,0.0,0,0.0,0,0.0,False
IGLV7-43,0,0.0,0,0.0,0,0.0,False
IGLV7-46,0,0.0,0,0.0,0,0.0,False
IGLV8-61,0,0.0,0,0.0,0,0.0,False
IGLV8OR8-1,0,0.0,0,0.0,0,0.0,False
IGLV9-49,0,0.0,0,0.0,0,0.0,False
IGLV@,0,0.0,0,0.0,0,0.0,False
IGLVI-20,0,0.0,0,0.0,0,0.0,False
IGLVI-38,0,0.0,0,0.0,0,0.0,False
IGLVI-42,0,0.0,0,0.0,0,0.0,False
IGLVI-56,0,0.0,0,0.0,0,0.0,False
IGLVI-63,0,0.0,0,0.0,0,0.0,False
IGLVI-68,0,0.0,0,0.0,0,0.0,False
IGLVI-70,0,0.0,0,0.0,0,0.0,False
IGLVIV-53,0,0.0,0,0.0,0,0.0,False
IGLVIV-59,0,0.0,0,0.0,0,0.0,False
IGLVIV-64,0,0.0,0,0.0,0,0.0,False
IGLVIV-65,0,0.0,0,0.0,0,0.0,False
IGLVIV-66-1,0,0.0,0,0.0,0,0.0,False
IGLVIVOR22-1,0,0.0,0,0.0,0,0.0,False
IGLVIVOR22-2,0,0.0,0,0.0,0,0.0,False
IGLVV-58,0,0.0,0,0.0,0,0.0,False
IGLVV-66,0,0.0,0,0.0,0,0.0,False
IGLVVI-22-1,0,0.0,0,0.0,0,0.0,False
IGLVVI-25-1,0,0.0,0,0.0,0,0.0,False
IGLVVII-41-1,0,0.0,0,0.0,0,0.0,False
IGO1,0,0.0,0,0.0,0,0.0,False
IGSF11-AS1,0,0.0,0,0.0,0,0.0,False
IHG1,0,0.0,0,0.0,0,0.0,False
IHG2,0,0.0,0,0.0,0,0.0,False
II,0,0.0,0,0.0,0,0.0,False
IKBKAP-IT1,0,0.0,0,0.0,0,0.0,False
IKBKGP1,0,0.0,0,0.0,0,0.0,False
IL10R,0,0.0,0,0.0,0,0.0,False
IL11RB,0,0.0,0,0.0,0,0.0,False
IL14,0,0.0,0,0.0,0,0.0,False
IL15RB,0,0.0,0,0.0,0,0.0,False
IL20RB-AS1,0,0.0,0,0.0,0,0.0,False
IL21-AS1,0,0.0,0,0.0,0,0.0,False
IL21R-AS1,0,0.0,0,0.0,0,0.0,False
IL2R,0,0.0,0,0.0,0,0.0,False
IL36A,0,0.0,0,0.0,0,0.0,False
IL36B,0,0.0,0,0.0,0,0.0,False
IL36G,0,0.0,0,0.0,0,0.0,False
IL3RB,0,0.0,0,0.0,0,0.0,False
IL6RP1,0,0.0,0,0.0,0,0.0,False
IL6ST2,0,0.0,0,0.0,0,0.0,False
IL6STP1,0,0.0,0,0.0,0,0.0,False
IL9RP1,0,0.0,0,0.0,0,0.0,False
IL9RP2,0,0.0,0,0.0,0,0.0,False
IL9RP3,0,0.0,0,0.0,0,0.0,False
IL9RP4,0,0.0,0,0.0,0,0.0,False
ILA,0,0.0,0,0.0,0,0.0,False
ILCF,0,0.0,0,0.0,0,0.0,False
ILF2P1,0,0.0,0,0.0,0,0.0,False
ILF2P2,0,0.0,0,0.0,0,0.0,False
ILF3-AS1,0,0.0,0,0.0,0,0.0,False
ILF3L,0,0.0,0,0.0,0,0.0,False
IMD1,0,0.0,0,0.0,0,0.0,False
IMD2,0,0.0,0,0.0,0,0.0,False
IMD3,0,0.0,0,0.0,0,0.0,False
IMD4,0,0.0,0,0.0,0,0.0,False
IMD5,0,0.0,0,0.0,0,0.0,False
IMMP2L-IT1,0,0.0,0,0.0,0,0.0,False
IMMTP1,0,0.0,0,0.0,0,0.0,False
IMPA,0,0.0,0,0.0,0,0.0,False
IMPDH1P1,0,0.0,0,0.0,0,0.0,False
IMPDH1P10,0,0.0,0,0.0,0,0.0,False
IMPDH1P11,0,0.0,0,0.0,0,0.0,False
IMPDH1P2,0,0.0,0,0.0,0,0.0,False
IMPDH1P3,0,0.0,0,0.0,0,0.0,False
IMPDH1P4,0,0.0,0,0.0,0,0.0,False
IMPDH1P5,0,0.0,0,0.0,0,0.0,False
IMPDH1P6,0,0.0,0,0.0,0,0.0,False
IMPDH1P7,0,0.0,0,0.0,0,0.0,False
IMPDH1P8,0,0.0,0,0.0,0,0.0,False
IMPDH1P9,0,0.0,0,0.0,0,0.0,False
IMPT1,0,0.0,0,0.0,0,0.0,False
INE2,0,0.0,0,0.0,0,0.0,False
INHBA-AS1,0,0.0,0,0.0,0,0.0,False
INMT-FAM188B,0,0.0,0,0.0,0,0.0,False
INP10,0,0.0,0,0.0,0,0.0,False
INPP3,0,0.0,0,0.0,0,0.0,False
INPP4,0,0.0,0,0.0,0,0.0,False
INPP5C,0,0.0,0,0.0,0,0.0,False
INSAF,0,0.0,0,0.0,0,0.0,False
INSL1,0,0.0,0,0.0,0,0.0,False
INSL2,0,0.0,0,0.0,0,0.0,False
INSRL,0,0.0,0,0.0,0,0.0,False
INSSA1,0,0.0,0,0.0,0,0.0,False
INSSA2,0,0.0,0,0.0,0,0.0,False
INT1,0,0.0,0,0.0,0,0.0,False
INT1L1,0,0.0,0,0.0,0,0.0,False
INT3,0,0.0,0,0.0,0,0.0,False
INT4,0,0.0,0,0.0,0,0.0,False
INT6,0,0.0,0,0.0,0,0.0,False
INTS6-AS1,0,0.0,0,0.0,0,0.0,False
INTS6P1,0,0.0,0,0.0,0,0.0,False
IOSCA,0,0.0,0,0.0,0,0.0,False
IP1,0,0.0,0,0.0,0,0.0,False
IP2,0,0.0,0,0.0,0,0.0,False
IPMKP1,0,0.0,0,0.0,0,0.0,False
IPO7P1,0,0.0,0,0.0,0,0.0,False
IPO7P2,0,0.0,0,0.0,0,0.0,False
