Gene_pair,tree_1,tree_2,tree_3,tree_4,tree_5,tree_6,tree_7,tree_8,tree_9,tree_10,tree_11,tree_12,tree_13,tree_14,tree_15,tree_16,tree_17,tree_18,tree_19,tree_20,beta_total
TTN_0___MTBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TTN_0___MIR548A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TTN_0___MIR30D,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TSNARE1_0___TAF2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___TBC1D31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___TCHH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___TP53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___TRIM67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___UBR5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___snoU13|ENSG00000238372.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSPYL5_0___ORAOV1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TSPYL5_1___ACTN2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TSPYL5_1___CNBD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TSPYL5_1___COL14A1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TSPYL5_1___CSMD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TSPYL5_1___CSMD3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TSPYL5_1___FLG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TSPYL5_1___GATA3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TSPYL5_1___GRHL2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TSNARE1_0___TARBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___SHANK2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TTN_0___MIR2053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TSNARE1_0___RYR2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___NDUFB9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___NOTCH2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___OBSCN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___OR14K1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___OR2AK2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___OR2T1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___OR2T2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___OR2T3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___ORAOV1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___PCNXL2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___PIK3CA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___PLD5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___PLEC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___RAB11FIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSNARE1_0___RIMS2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TSPYL5_1___KCNU1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TSPYL5_1___MYC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TSPYL5_1___ORAOV1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TSPYL5_1___PIK3CA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TTN_0___FAM135B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TTN_0___FAM49B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TTN_0___FAM84B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TTN_0___FGF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TTN_0___FGF4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TTN_0___FLG2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TTN_0___FMN2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TTN_0___HEATR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TTN_0___HHLA1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TTN_0___HRSP12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TTN_0___KIAA1429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TTN_0___LRRC6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TTN_0___LYST,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TTN_0___MFSD3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TTN_0___MIR1208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TTN_0___EXO1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TTN_0___EPPK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TTN_0___ENPP2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TTN_0___ACTN2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TSPYL5_1___PLD5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TSPYL5_1___PPFIA1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TSPYL5_1___RYR2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TSPYL5_1___SPTA1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TSPYL5_1___USH2A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TSPYL5_1___ZFAT,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TTN_0___ARNT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TTN_0___DCAF13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TTN_0___ATAD2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TTN_0___ATP6V1C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TTN_0___BCL9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TTN_0___C1orf101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TTN_0___C8orf86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TTN_0___CTTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TRIM67_0___PLEKHA6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TRIM67_0___PHF20L1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TRIM67_0___OR2T33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TP53INP1_0___USH2A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___CNBD1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___CPSF1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___DENND3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___DNAH14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___ERBB2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___ERLIN2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___FER1L6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___FLG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___HMCN1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___PCNXL2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___PIK3CA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___RN7SKP226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___SHANK2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___SIPA1L2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___SPTA1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___CDH1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_0___OR2G6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___TTN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___ZNF670,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___CSMD3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___EFR3A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___ERLIN2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___FLG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___GATA3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___LRP12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___NID1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___OBSCN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___OR2T1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___OR2T34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___PIK3CA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___PLEKHA6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___SLC52A2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___SPTA1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___TP53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___TP53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53INP1_1___USH2A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___ZNF703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TP53_0___KCNK9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___LINC00536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TP53_0___MTSS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
TP53_0___MYEOV,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TP53_0___NDUFB9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TP53_0___NIPAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TP53_0___OR2G6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___OR2T3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___PCAT1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___RAD21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TP53_0___RGS7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TP53_0___RIMS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
TP53_0___RNF139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
TP53_0___SDCCAG8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___SIPA1L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TP53_0___TCHH,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___KCNQ3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TP53_0___INTS8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TP53INP1_1___ZNF496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___GPR137B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___ADSS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___ANGPT1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___ANXA13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
TP53_0___ARID4B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___ARNT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___BAI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TP53_0___CASC7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
TP53_0___COL22A1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TP53_0___CPSF1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___CTTN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___DDHD2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___FAM135B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___FGF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TP53_0___FMN2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___CSMD1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___COL22A1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___COL14A1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___CSMD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TMEM74_0___DCAF13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___DENND3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___ENY2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___EPPK1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___ERBB2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___FMN2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___GLI4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___GPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TMEM74_0___HMCN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TMEM74_0___HSF1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___INTS8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___IRF2BP2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___KCNK9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___KCNQ3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___KCNU1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___CYP11B1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___COL14A1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___ANO1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___CDC42BPA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM71_0___WHSC1L1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TMEM71_0___WISP1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM71_0___ZFPM2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM71_0___ZNF670,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM71_1___GATA3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___ADCK5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___ADCY8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___AGO2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___ANGPT1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___ANO1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___ARHGAP39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___ARID4B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___ASH1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TMEM74_0___ATAD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TMEM74_0___BAI1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___KCNV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TMEM74_0___KHDRBS3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___LINC00536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___LRRC6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___RGS7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___RYR2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___SNTB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TMEM74_0___TG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___TMEM75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___TRIM67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___TRIQK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___TTN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___UBR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TMEM74_0___USH2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TMEM74_0___WHSC1L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TMEM74_0___WISP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TMEM74_0___ZNF623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TMEM74_0___ZP4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM75_0___ADCK5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___RGS22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TMEM74_0___RAD54B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___PVT1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___OR2T27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___MTSS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TMEM74_0___NAPRT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TMEM74_0___OR14A16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TMEM74_0___OR14K1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___OR2L3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___OR2T2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___OR2T3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___PPFIA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TMEM74_0___ORAOV1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___PIK3CA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___PKHD1L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TMEM74_0___PLEC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___PLEKHA6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TMEM74_0___PLEKHF2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53_0___ZFAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TP53_1___ADCY8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TRIM67_0___OR2M7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TRAPPC9_0___ZP4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRAPPC9_1___CDC42BPA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRAPPC9_1___ERBB2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRHR_1___ACTN2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRHR_1___BAG4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRHR_1___EIF3H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRHR_1___ERBB2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRHR_1___GATA3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRHR_1___KIF26B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRHR_1___ORAOV1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRHR_1___PCNXL2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRHR_1___PIK3CA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRHR_1___RUNX1T1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRHR_1___SPTA1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRHR_1___UBR5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRHR_1___ZNF496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRAPPC9_0___snoU13|ENSG00000238372.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TRAPPC9_0___ZNF623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TRIM58_0___ANO1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TRAPPC9_0___USH2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
